"name","year","id","type__001","type__002","type__003","rate","story","director__001","director__002","director__003","actor__001","actor__002","actor__003","actor__004"
"性花开","1980","1466186","剧情","","","8.1","1944年深秋的布达佩斯还在法西斯分子统治下。反法西斯主义者卡塔和比罗·亚诺什要执行一项奇特的任务。卡塔的丈夫被捕，一个接头地点也被破坏，组织上让她和素不相识的老地下工编导亚诺什假扮成夫妻，搬到布达佩斯郊外一座小房子居住，开展地下工作。亚诺什内向且自我封闭，对任何人都不信任，起初对卡塔也很冷淡。两个人之间经常产生矛盾和冲突。卡塔积极努力，终于化解了亚诺什心中的不信任，他们之间建立起相互信任。时间推移，他们之间产生了爱情。","伊斯特凡·萨博","","","Ildikó Bánsági","Péter Andorai","",""
"绰头王","1980","4325958","动作","喜剧","","0","","张森","","","林辉煌","潘冰嫦","王沙",""
"Disco性狂热","1980","25735672","","","","0","","陈弓","","","米雪","乔奇","张淑仪","胡丽中"
"佛掌皇帝","1980","1340517","喜剧","爱情","","8.1","薇卡（苏菲•玛索 饰）是个13岁的女孩，不同于班上的其他同学父母离异的状况，她拥有一个完整的家庭，虽然她总是觉得被母亲忽略，伴随青春期到来的，除却敏感的对父母之爱的需要，还有对异性情感的渴望。然而，父母的感情出现了裂痕，母亲与薇卡的德语老师燃起了爱火花；而在舞会上认识的拉乌尔，让她感受到初恋的美好同时也领会了爱情的伤害。\n有了初吻之后，爱情就能保鲜吗？13岁的初恋能持续到多久？\n苏菲•玛索凭借此片成为欧洲影坛著名的小明星。©豆瓣","克洛德·皮诺托","","","克洛德·布拉瑟","布丽吉特·佛西","苏菲·玛索","丹尼丝·格雷"
"第三类打斗","1980","1300650","动作","冒险","奇幻","5.7","张彻导演在本片选角方面，刻意撮合两对银坛夫妇，傅声与甄妮及姜大卫与李琳琳演对手戏。而倪匡为首的编剧团将“天堂”、“人间”、“地狱”三个故事组成全片。带领观众穿梭三个时空。巡宫仙使辛灵，则是贯穿全片的核心人物。他最初因掩护仙界同僚逃出天宫， 而被贬落凡怷，在凡间因营救逃亡夫妇，不幸重伤身亡，到了地狱又协助冤鬼杀死仇敌。","张彻","","","傅声","姜大卫","甄妮","李艺民"
"通天老虎","1980","2346250","动作","","","0","梁通天（任世官）是江湖骗子，以高明的手法骗得多个武林中人钱财，且梁心狠手辣功底深厚，被骗的人多拿他没办法。卡萨伐是一个镖局的总镖头，片头因所保之物被偷换所以受骗而倾家荡产赔了钱，于是有些精神错乱。常大声自问“我不明白”？\n程小东与孟元文扮演两个小混混，程是酒店小伙记孟以赌骗人为生，两人是好兄弟。在酒馆遇上卡得知此情，孟以他素来骗人的手法拆穿梁通天的把戏，于是程孟二人想帮卡找回钱财，当然是二人贪财。\n梁通天大概钱赚够了想改头换面，于是躲了起来，大家回不认识梁而找不到他，期间故事的发生就是为寻找梁，而梁又请杀手来杀孟、程二人，老功夫的搞笑场面也比较多，打斗比较扎实是传统风格与程小东后来的上天入地两个样子，由此看来程小东同学还是亦天亦地他都挺精通不单新派武侠场面。\n卡在片中表现尤为出色，多次秀了他出色的腿技，居然在片尾展示了空中三连踢，最后还打了第四人一下几近疯狂。本片绝对是值得一观的老功夫电影，并且卡萨伐这个超一流韩国腿法高手的片子能看到的本来就不多，大家不妨看看。","高宝树","","","卡萨伐","任世官","程小东",""
"有料到","1980","26757799","","","","0","","门岳廷","","","谷峰","程小龙","李恒","钟志强"
"秋莲","1980","1437425","剧情","爱情","","7.1","一次偶然之中，程伟（钟镇涛 饰）在河边遇见了想要投河自尽的何莉文（林凤娇 饰），幸好程伟出手相救，否则何莉文早已经一命呜呼。何莉文请求程伟陪她去医院进行流产手术，被何莉文深深迷住的程伟答应了。手术之后，程伟更是将何莉文带回了家中修养。\n渐渐地，程伟了解了何莉文悲惨的过去。家道中落的她为了生计不得不来到酒廊上班，因此招致了男友罗平远的误会。罗平远打算前往美国深造，此时何莉文的腹中已经怀上了他的孩子。罗平远离开后，何莉文三番五次的想要联系他却无果，罗平远的家人亦不愿意相信何莉文的孩子是罗平远的。走投无路之下，何莉文想到了自杀。©豆瓣","陈坤厚","","","林凤娇","钟镇涛","郎雄","陈友"
"密杀令","1980","20284853","剧情","动作","武侠","0","明朝万历年间，名将戚继光遭宦官谗陷，退居林下睹。瞪武生方心静来京应试武举，名落孙山，彷徨无计，幸结识京师富商于承绥忠。于慷慨好客，既赎取名妓紫烟为方撮合姻缘，又以重金请方前往登州为戚继祝寿。途中忽遇强人偷寿礼，幸有神秘人杀盗解围。继而方遇上侠士李无言和江湖女郎一阵风，三人结为知己，同赴山东。但途中与倭寇激战，李不慎中毒箭，得一阵风悉心照顾，情愫暗生。三人抵达登州，正值戚继光寿诞前夕。是夜，戚突然离奇暴毙。翌日方来祝寿得悉，痛心不已。与李无言一阵风分道扬镳。方赶回京师，发现富商于承忠于年前世。方惊疑交集，明查暗访下终查得于承忠乃戚继光麾下大将杨四畏假冒，杨利用方玫送寿礼暗杀戚继光。但戚未收寿礼却已毙命，显见暗杀者另有其人。究竟谁人密杀戚继光呢？","鲍方","","","陈思思","江汉","翁午","蒋平"
"源","1980","3123925","剧情","","","7","描写一百多年前从大陆到台湾的移民吴霖芳从一个穷小子变成石屋围的领头人,并带领村民开垦油井,他自己最终牺牲，但他的事业终于成功，并传承给下一代人。","陈耀圻","","","徐枫","王道","石隽","归亚蕾"
"飞鹤","1980","5089622","动作","剧情","","0","","徐二牛","","","陈克夫","元德","杨世钧",""
"七品芝麻官","1980","1498632","剧情","喜剧","古装","8.2","正值明朝嘉靖年间，一品诰命夫人严氏依仗在朝为相的哥哥严嵩的势力，纵容儿子程西牛在保定横行霸道，鱼肉乡民。自称二朝廷的程西牛意欲强娶民女林秀英，更狠毒地勒死其兄。奉定国公徐千岁之命来保定暗访的副将杜士卿刚巧撞见程家强抢秀英的一幕，双方一言不合，拳脚相向，致令恶少为家奴误杀。闻听儿子死讯，严氏恼羞成怒，发誓杀尽林氏全家。而秀英则在杜的嘱托下前去县衙告状。新任七品县令唐成刚正不阿，全然不惧诰命夫人及其背后势力的威风，定要将正义匡扶，混乱的乾坤扭转……\n本片根据豫剧传统剧目《唐知县审诰命》改编，并获1981年第4届电影百花奖最佳故事片奖。©豆瓣","谢添","","","牛得草","吴碧波","唐喜成",""
"樱","1980","1303788","剧情","历史","战争","7.2","影片分上下两集，上集《渡海寻爱》，下集《雪下个不停》。1932年4月，仙台联队士兵沟口为营救因贫穷被卖入妓院的姐姐阿薰，开枪打死上级军官被判死刑。联队上尉中队长宫城启介为其辩护无效，将借到的一千日元交给阿薰。部分海、陆军官发动“五?一五”政变，失败后分裂为皇道派和统制派。因涉嫌参加派系斗争，宫城被调往朝鲜。上任后的宫城亲眼看到军队上层的腐败，便想发动兵变。宫城再遇成为艺妓的阿薰，责其自甘堕落，让阿苦闷的阿薰生了求死之心。为了帮助阿薰，宫城放弃了反抗运动。1935年10月，宫城调至东京第一联队，并和阿薰开始同居。宫城拜访了自己的恩师、皇道派的神崎中校后决定起事，并将阿薰送到父亲家中。1936年2月25日晚，皇道派军人发起“二?二六”政变，事败后宫城等被判死刑，只留下阿薰失声痛哭。\n影片描写了处于动荡年代的日本年轻一代军官由于亲眼目睹了政界和经济界的腐败现象，决心发动政变推动昭和维新，结果遭遇完全失败的过程，期间掺杂了一对青年男女的爱情悲剧。高仓健成功塑造了一个认真诚实但不善于以言辞表白爱情的男子汉形象，吉永小百合则以上佳的演技刻划出了一个能够忍受一切不幸的妇女的内心世界。影片曾为1980年日本十大卖座片第十名。","森谷司郎","","","高仓健","吉永小百合","米仓齐加年","樱田淳子"
"空手入白刃","1980","3299099","动作","","","0","","张森","唐伟成","","唐偉成","孟元文","李麗麗",""
"将军","1980","1296449","剧情","历史","冒险","7.6","Won 3 Golden Globes. Another 4 wins & 12 nominations\nJohn Blackthorne, an English ship pilot, whose vessel wrecked upon the Japanese coast in the early 17th century is forced to deal with the two most powerful men in Japan in these days. He is thrown in the midst of a war between Toranaga and Ishido, who struggle for the title of Shogun which will give ultimate power to the one who possesses it.","杰里·伦敦","","","理查德·查伯兰","三船敏郎","岛田阳子","弗兰克堺"
"险过邠头","1980","26665142","惊悚","","","0","","朱枫","","","夏冰心","姚菲","黎汉持",""
"笼里鸡","1980","10558432","剧情","","","0","张成从内地偷渡来港，投靠叔父。满怀希望，准备在事业上大干一番，张天则是张成的堂兄，终日游手好闲，以呃骗渡日。而雷刚则是张成在港相识的朋友，在码头当搬运工人，入息低微，对现实颇感不满，间中也会做一些非法勾当。张成来港后不久，与旧友亚莲相遇，日久生情，至谈婚论嫁时，被亚莲的后母极力反对，提出条件要亚成清还亚莲所欠下的万多元高利贷。张成于是四处找寻工作，但由于经验和学历不符合，没有雇主肯聘请他，令他十分沮丧。最后在张天与雷刚的怂恿下合谋打劫，但中途事败，张成被判入狱。出狱后，于亚莲相遇，并结婚。途中遭到高利贷的逼迫，促使张成再一次于张天和雷刚打劫，在警方的围攻下，三人逃到天台，为啦独吞钱财三人自相残杀，张成从天台落下当场死亡，而雷刚被警方打死，剩下张天带着钱逃亡，并在途中发生意外，而这意外确是张天的长官曹SIR设计的一场意外，钱财最终到曹SIR手中，而曹却。。。","王希特","","","黄杏秀","钟镇涛","梁嘉伦","张雷"
"舞台姐妹","1990","1895615","剧情","动作","","7.3","北平名旦崔老板因被男友所骗，黯然南下上海。戏院老板因经营困难，请崔与其旗下青衣班合二为一，但几个女师父间矛盾不断，经常沤气斗嘴。上海青帮老大张老板看中院中师父赛老板的美貌，想尽办法企图强为己有。面对即将到来的减顶之炎，众姐妹终于消除彼此成见，联合起来，利用平时苦练得来的功夫，与黑势力决一死战……","午马","","","陈玉莲","惠英红","梅爱芳","黎燕珊"
