"name","year","id","type__001","type__002","type__003","rate","story","director__001","director__002","actor__001","actor__002","actor__003","actor__004"
"山村老尸","1999","1305114","恐怖","","","6.8","小明（海俊杰）的四个朋友在黄山村玩过一次“招魂游戏”后先后离奇身亡，因直觉事有蹊跷，小明向当记者的姐姐CISSY（黎姿）求助，为获独家新闻，CISSY介绍对灵学颇有研究且暗恋自己的好友发毛（吴镇宇）给小明认识。\n发毛与小明赶赴黄山村调查时，了解到该村在百年前曾发生过离奇惨案，其时被丈夫密谋杀死后得知自己死因的粤剧名伶楚人美（施念慈）曾在三天内害死该村66条人命，而现在她的阴魂又现是因尸骨被新建的工程抛入山边的潭中。经过更加深入的调查，两人发现女鬼杀人的手法实则是让喝过潭水的人产生幻觉后离奇暴毙，但是此时CISSY及丈夫已经喝过潭水，为救CISSY，小明和发毛先后喝过潭水跳入深潭。©豆瓣","梁鸿华","","吴镇宇","黎姿","海俊杰","莫家尧"
"化骨龙与千年虫","1999","1434049","喜剧","犯罪","","5.9","小混混“化骨龙”（张家辉 饰）与母亲（罗兰 饰）相依为命，因一次撞车，化骨龙被老差骨“千年虫”（李修贤 饰）扣下，所幸龙母的装傻技巧助其脱身。四处欠下高利贷的化骨龙母子二人为了躲债不得不时常做戏躲避追债，这日龙母赌马命中，收利的化骨龙却遇上债主被仇家所杀，无意中发现了债主藏钱所在的化骨龙侥幸逃出，又被千年虫作为该命案的重要征人予以全天候的“保护”，只见过凶手屁股的化骨龙思忖脱身后盗走凶案现场的藏金，无奈千年虫的女儿清纯可人，他终不忍离去。另一方面，凶手按照千年虫公布的信息，找到了化骨龙母子，引发龙、虫二人携手对抗凶徒。©豆瓣","张敏","","张家辉","李修贤","罗兰",""
"半支烟","1999","1304469","剧情","爱情","","7.2","下山豹（冯德伦）为了迷恋的舞女（舒淇）而与九纹龙（李灿森）在舞厅决斗，战败后流亡到巴西成为大厨，二十年过去，患了老年痴呆症的下山豹（曾志伟）回忆起自己这些年的寂寞生活，陪伴自己的只有邓丽君的国语老歌《我只在乎你》和装有舞女抽过的半支香烟的随身烟盒，决定回到香港寻找舞女。\n下山豹于街头结识了少年烟仔（谢霆锋），与他的痴情截然相反的是，烟仔认为哪怕是嘴上叼着的香烟都比爱情长久。看在金钱的份上，烟仔答应帮下山豹的忙，慢慢地，两段过去的浓情浪漫爱情故事开始燃烧。©豆瓣","叶锦鸿","","谢霆锋","曾志伟","舒淇","谷祖琳"
"玉蒲团之淫行无道","","2257153","","","","","","","","","","",""
"迷失森林","","1303764","","","","","","","","","","",""
"缘分2000","1999","2148618","剧情","爱情","","5.3","故事发生在九十年代的上海。薇薇（赵薇 饰演）是旅行社导游，阿虹（李绮虹 饰）是某公司职员，她们俩是一对好朋友。隆（吴奇隆 饰）来自台湾，为逃避婚姻从台北来上海音乐学院进修音乐。东（何润东 饰）是来自香港的公子哥，在上海开了一家电脑商店。\n一天，薇薇和阿虹到电脑商城去买电脑，在自动扶梯上不巧撞倒了对面走来的隆，隆新买的电脑翻落在地。而走在前面的薇薇全然不知，踏进东的店铺，老板东向她介绍起电脑。不久，隆和虹在他们身后出现，四人目光交错；顿产生奇妙感觉。然而，这第一面的缘份却没有发展下去。但是，星移斗转，同地同时，这奇妙一幕重演……©豆瓣","曹建南","","吴奇隆","赵薇","何润东","李绮虹"
"四人帮之钱唔够洗","1999","1294879","恐怖","","","6.3","当小贩的武（卢惠光饰）突然人间蒸发，后报梦给妹妹娴往找其友民（李灿森饰），娴找到民后觉得事有蹊跷，於是报警求助。重案组李sir（李修贤饰）查出武被民及其同党四人骗取了数十万元，原来民恐怕被武识穿而决定先发制人，诱骗武到他家中并把他杀掉，民和友人利用速递车弃尸而逃。最后李sir成功把四人绳之於法。","邱礼涛","","李修贤","李灿森","陈法蓉","卢惠光"
"鬼片王之再现凶榜","1999","2003848","恐怖","","","5.1","暑假到了，寄宿学校只留下总监Miss郑（张文慈饰）和四个学生愤祥（雷宇扬饰）、小丑（黄小莺饰）、Nokia（袁伟豪饰）及123（施念慈饰）。自从校工福婶（彭丹饰）的孙女离奇死亡，被弃置於冰箱内；而且福婶的小狗被割去头颅，一名转校生Connie（陈思颖饰）来到，连串怪事陆续发生。调查此案的于Sir（王敏德饰）险遇交通意外。Connie养父（李兆基饰）得悉一切时，便告之他们Connie是魔鬼的女儿，众人不信，反责他妖言惑众。","刘孝伟","","王敏德","彭丹","李兆基","张文慈"
"生命渣Fit人","1999","1296164","剧情","","","7.5","四名叛逆少年，终日成群结党，沉迷毒品，以打架、砍人为乐，人生过得没有目标。面对年少岁月，他们选择了用生命挥霍青春，藉由毒品暂时忘却现实的痛苦，但心中仍渴望得到真正的关怀和爱。 \r\n少女阿彤（朱茵饰）爱四处游荡，与古惑仔阿峰（黄贯中饰）相识相恋，两人因贪玩而染上毒瘾。丧狗（王喜饰）从小在暴力的环境下长大，养成他酷爱打架的个性，希望有朝一日能当上黑社会老大。其女友阿Cat（黄美芬饰）个性歇斯底里又缺乏安全感，自杀对她而言是家常便饭，目的只是要藉此获得别人的爱和关注。 \r\n阿峰与丧狗为筹钱买白粉而结夥犯案，不幸被捕入狱。阿彤带著身孕沦落街头，之后被送进戒毒中心。阿峰出狱后仍不改过，因吸毒过量终致半身瘫痪。当四人的生命濒临尽头，是否还有绝地重生的希望？谁能为他们再开启另一扇门？ \r\n\r\n本片可说是朱茵从影以来表现最佳之代表作，她在片中从清纯娇俏的女学生，一路演到潦倒街头的吸毒孕妇，演技十分传神，完全表现女主角历尽沧桑的遭遇。由于朱茵本身即是基督徒，也因此造就她能够接演这部电影的机缘，这是她公开信主后所演的第一部福音电影。这次她还亲自力邀男友黄贯中(阿Paul)一同演出，在片中饰演一对情侣，这是两人公开恋情后首次于幕前合作。这也是黄贯中(阿Paul)自Beyond乐团宣布解散、各自单飞后的最新电影作品。片中他饰演一名古惑仔，自以为可以把吸毒当玩乐。 \r\n《生命楂fit人》改编自真人真事，反映了香港边缘青少年的真实情况，点出他们失去纯真、自暴自弃的堕落岁月。本片虽属于「福音电影」，但调性生动活泼，并巧妙地运用了MTV式的跳跃影像及流行音乐，加上演员表现出色，剧情丰富感人，不但没有印象中老式福音电影的教条陈腐，甚至比起目前许多港产商业片都更具娱乐性。本片在戏院公开放映后亦广受各界好评。女主角朱茵更以此片荣获金马奖最佳女主角提名。","Henry Poon","","朱茵","黄贯中","王喜",""
"枪火","1999","1300741","剧情","动作","犯罪","8.7","黑社会老大文哥（高雄 饰）被人追杀，其弟阿南（任达华 饰）安排五个人来做其兄的保镖，并命令他们查出暗杀文哥的幕后人物。这五人分别是阿鬼（黄秋生 饰）、阿来（吴镇宇 饰）、阿Mike（张耀扬 饰）、阿信（吕颂贤 饰）和阿肥（林雪 饰）。阿来和阿信是知名的高手，阿鬼、阿Mike、阿肥则是金盆洗手的昔日英雄：阿鬼是文哥以前的手下，阿Mike是神枪手，阿肥是枪械专家。五人同心协力，将杀手擒获，并查清了幕后主使人。五个不认识的江湖人成为肝胆相照的好友，这时，阿南告诉阿鬼，阿信与文哥之妻通奸，要求阿鬼去杀死阿信，阿来坚决不允许这么做。阿Mike和阿肥又分别支持阿来和阿鬼，最后他们约定在一家小餐厅解决这个问题，互相对准的枪口真是一触即发……©豆瓣","杜琪峰","","吴镇宇","任达华","黄秋生","吕颂贤"
"甜言蜜语","1999","1465819","爱情","","","8.2","与世隔绝的海岛小渔村，忠厚善良的哑巴男孩阿水（古天乐饰）自小就没了父母，开了一个家庭旅馆兼杂货铺。阿水每天傍晚都会在面向大海的平台上打沙包，坐在木架边吹口琴。海风拂过，淡淡的生活节奏之于阿水简单而又幸福。假小子一般的女孩小四喜跟阿水很要好，几乎成了金水的翻译。然而这一切的平静生活，被一个从香港来到这个小岛度假的姑娘雯雯（蒙嘉慧饰）打破了。美丽温柔的雯雯住进了阿水家开的度假木屋里，渐渐地，她和阿水以及小四喜成为了好朋友，度过了非常愉快的几天。当雯雯就要离开的时候，阿水已经深深地爱上了她，可依旧没有勇气表白。\n三年后，小四喜也离开了渔村，只有阿水一个人生活。阿水终于发现了那幅雯雯在墙上画给他的画。此刻，对雯雯万分思念的阿水终于决定去香港找她。然而意外发生了。©豆瓣","赵崇基","","古天乐","蒙嘉慧","黄浩然","区淑贞"
"紫雨风暴","1999","1296530","动作","","","6.5","1998年香港近海，赤柬出身的一伙恐怖分子从北韩雇佣军手中夺走了拥有巨大杀伤力的生化武器。双方激战中赤柬成员多特（吴彦祖 饰）受伤失忆，香港警方将其收治。反恐怖组织指挥官马力（周华健 饰）接手此案，将多特身上的磁盘文件破解后始得知赤柬头目食客（甘国亮 饰）和关艾（何超仪 饰）将生化武器夺走后，计划将其射入天空形成剧毒的紫雨，届时香港将变为一座死城。马力与心理专家Shirley（陈冲 饰）合作，使失忆的多特认为自己是警方安插在食客身边的卧底。食客威逼警方交出多特，双方激战后食客成功将多特带走，失忆的多特重新得到了食客的信任并试图履行自己卧底的任务，然而渐渐恢复的记忆令多特左右为难……©豆瓣","陈德森","","吴彦祖","甘国亮","周华健","何超仪"
"湾仔12妹","1999","4078967","剧情","喜剧","爱情","0","许多人也以为当按摩女郎的生活，一定是枯燥和不快，其实也并不尽然，在不同的生活圈子里，可以有不同的快乐及希望。益力多是个念社会系的大学二年级生，由于要写一份关于按摩女郎的功课，故她特地到按摩场所当期工侍应，希望了解－－按摩女郎们的生活，结果，亦被她看到不少故事及譅识了一班真摰的朋友。","刘孝伟","","王敏德","李灿森","",""
"玉蒲团之云雨山庄","","2297134","","","","","","","","","","",""
"垂死一眼","1999","26295718","","","","0","人在垂死之时究竟可以看到什么？是恐怖，还是惊喜？影片以一个复仇的故事慢慢展开，而主人公垂死的那一刻揭开了整个故事的谜底。","刘镇明","","连伟健","林依彤","王翊","锺洁怡"
"我爱777","1999","1299843","动作","喜剧","爱情","6.1","占士邦（谭耀文 饰）长得一表人才又颇具才干，是广告行业内出了名的花花公子。因为对感情缺少信任，年岁渐长的他依旧保持单身，在内心里，他一直希望能够出现一个“完美的女人”，捕获他的真心。\n最近，占士邦在工作上遇到了点麻烦，他需要策划一支啤酒广告，却苦于没有灵感。就在这个节骨眼上，仿佛是上天赐给他的礼物，一个神秘的女子茱莉亚（舒淇 饰）出现在了占士邦的生活之中，只是，当占士邦开始注意到茱莉亚之时，她早已经消失的无影无踪。茱莉亚的冷艳与神秘带给了占士邦灵感，工作上的问题迎刃而解，与此同时，占士邦亦对茱莉亚的真身产生了兴趣。©豆瓣","阮世生","","舒淇","天心","谭耀文","杨恭如"
"娱乐之王","1999","1298934","喜剧","","","5.5","杨千华（张家辉 饰）初来香港，投靠在开夜总会的姨妈门下，当起了侍应生。在夜总会中，经理昌叔（吴孟达 饰）和炮哥（吴镇宇 饰）平分天下。江湖上流传着许多关于炮哥的传说，千华更是将炮哥当做是自己心目中的偶像。炮哥一直深爱着舞女琪琪（姚乐怡 饰），无奈琪琪无法忍受前者粗暴的脾气，最终选择了离开。趁着炮哥消沉之际，昌叔设计将炮哥驱逐，夜总会全权落入了昌叔的手中。\n炮哥离开之后，昌叔打起了千华的主意，而单纯的千华在不知不觉中落入了昌叔的圈套最终欠下了巨额债务。流落街头的千华偶遇了炮哥，两人谈起昌叔均义愤填膺，为了报仇雪恨，亦为了夺回曾经失去的动心，千华和炮哥决定联手，铲除昌叔。©豆瓣","李炳光","","张家辉","吴镇宇","姚乐怡","小雪"
"唐朝禁宫秘史","1999","11636425","情色","","","4.7","十集约400分钟左右","杨权","","宫雪花","杨梵","潘震伟",""
"夜叉","1999","3254242","剧情","动作","犯罪","6.3","现行法律体制下，犯罪分子们用各种方式逃脱法律制裁，人民对此无可奈何，然而一个神秘蒙面人“夜叉”突然出现，对那些逃脱惩罚的人渣施以鞭笞的私刑，润年企业主席也难逃夜叉制裁。从美国回港的警官华启伦（陈小春 饰）奉命抓捕夜叉，华选择即将退休的警察介哥（柯受良 饰）作为搭档。原来介哥当年与两名义子阿泰（古天乐 饰）、子年合称“旺角三鹰”，阿泰性格刚硬，嫉恶如仇，然而却在一次追索毒贩的任务中枪杀嫌疑人，导致失去公职。华启伦视阿泰为夜叉的真身，于是借介哥试图揭开事情真相。然而，华启伦和夜叉的对决，这才仅仅是开始……©豆瓣","邱礼涛","","古天乐","柯受良","陈小春","叶佩雯"
"古惑仔激情篇之洪兴大飞哥","1999","1300183","剧情","","","6.3","洪兴大飞（黄秋生 饰）手下没牙佬的女儿阿May和东星大咪的手下皇帝（黎骏 饰）相恋，两个大佬为此坐下谈判。大飞嚣张气焰令皇帝的小弟善仔等人颇为不满，他们次日大闹大飞的桑拿馆，结果反被对方修理一通。某日，大飞看望罹患癌症不久于人世的前女友阿玲，继而得之自己有一个17岁的儿子，而儿子正是善仔。虽然亲子鉴定显示了他们的父子关系，但大飞和善仔均无法接受这个事实。\n东星社计划和云南毒贩做毒品生意，皇帝亲自操办此事。他委派善仔等人亲自前行，却暗中吞掉毒品，嫁祸大飞。在兄弟情义和父子亲情面前，善仔面临着充满艰险的抉择……©豆瓣","梁宏发","","黄秋生","麦家琪","黎骏","林子善"
"玉蒲团之阳物性教","","26594638","","","","","","","","","","",""
"杨月楼传","1999","26158654","古装","","","0","宫廷名武生杨月楼来沪公演时，与当地侍卫长刀疤三结下梁子，屡遭陷害。刀疤三更欲杨灭口，幸得太平军洪月娇救走。洪图谋杀慈禧，但计划被识破。杨欲救洪，但为时已晚……","李作楠","","郑浩南","刘锦玲","吴家丽","黄子扬"
"烈火战车2极速传说","1999","1300317","动作","惊悚","","6.6","生性高傲的Sky（郑伊健 饰）仗着母亲与继父的不俗地位到处闯祸。一直以来他都热爱赛车。在他眼里就只有自己的女友阿希（林熙蕾 饰）和两位好友趴地熊（谭耀文 饰）、谢贤（林晓峰 饰）。Sky与丧偈（陈豪 饰）结怨，丧偈的哥哥（任达华 饰）是一代车神，来挑战Sky，比赛中不堪落后的Sky失手翻车，女友当场死去。Sky强忍失去爱人的痛楚，逃到外地躲过仇人的追杀，到泰国寻找自己的亲生父亲（柯受良 饰），当年父亲车神的风采不再，令他相当失望。幸得一直暗恋他的凉子（张栢芝 饰）在旁鼓励照顾，但趴地熊的死去，彻底让他改变了。©豆瓣","刘伟强","","郑伊健","张柏芝","林熙蕾","谭耀文"
"周末狂热","1999","1305438","剧情","悬疑","情色","6","清晨，他醒过来，脖子上的伤痕指示着昨晚生日派对酒醉之后发生过与某名女子的床第关系，但女子的面貌却记不起来了。根据所遗留的记事簿指引，在一个地点遇见的一个美丽 女子，其回头一瞥表情暧昧，对方确乎是非她莫属。迪斯科舞场，他得以从明灭的灯光下扭动的众舞者中，再次辨识、邂逅了那名美丽女子JAYMEE ONG ，旋即，俩人到厕所里以最狂野的方式完成了性动作。可是，记事簿并非JAYMEE ONG的……","麦兆辉","","雷颂德","尹子维","李灿森","蒙嘉慧"
"监狱风云少年犯","1999","3210954","动作","","","5.7","洪门成员盲蛇经历十几年牢狱生涯后出狱，盲蛇当年的小弟Sam（古天乐 饰）带了一群小弟接风，其中也包括了还未满十八岁、一心混迹帮派的阿辉（梁烈唯 饰）。阿辉父亲早逝，母亲改嫁，和奶奶相依为命，然而他不求上进，好勇斗狠。在一次江湖混战中，阿辉出手伤人，和同门阿龙（陈键锋 饰）一同被判入教导所一年。在教导所里，阿辉和阿龙要面对赐官等其他帮派分子的挑衅，还要接受主任张Sir（吴瑞廷 饰）和福利官黄Sir（雷宇扬 饰）的管教。在教官的循循善诱中，阿辉化解了赐官的威胁，也渐渐明白了奶奶对自己不离不弃的爱，还有人生的意义……©豆瓣","郑伟文","","雷宇扬","古天乐","吴志雄","梁竞徽"
"逆我者死","1999","1307364","犯罪","惊悚","","6.4","“杀人王”彪与“大麻成”为黑帮贩毒问题杀机，做成哄动中，港，台的祈福新村七人灭门惨案。公安局长联同徒弟及刑警汪缉凶，捉拿了成后并围捕彪，但被彪突围，汪更被彪杀死……","林子皓","","吴镇宇","雷宇扬","于荣光","张同祖"
