"name","year","id","type__001","type__002","type__003","rate","story","director__001","director__002","director__003","actor__001","actor__002","actor__003","actor__004"
"法律无情","1988","1972244","剧情","动作","爱情","0","阿东是一名大陆人，他打算去香港探望奶奶，但是他的双程证和单程证都没有办下来，于是就偷渡来了香港。阿东的运气实在不好，刚踏上香港的土地就碰到警察抓偷渡客，阿东不幸被抓，但是精灵的他趁警察看管不严又逃脱了。阿东来找多年前来到香港的邻居阿正，在阿正家楼下又遇到了警察，阿东抱起一个小女孩做了掩护，小女孩的母亲看到阿东手上的铐子没敢做声。警察走后阿东对母女俩表示歉意。阿东来到阿正家，发现满屋的警察。原来，来香港多年的阿正已经做了警察，和同为警察的阿花就要结婚了,所以今天请同事来热闹一下。阿正看到阿东十分激动，并介绍他认识阿花，阿正看到他手上的铐子，问起情况才知道他是偷渡来的，赶忙把他藏在里屋。晚上同事们都散去，兄弟两个才聚在一起。阿东把来香港看奶奶的想法和阿正说了，阿正知道偷渡是犯法的，但是和阿东多年的情分只好答应他一起去看奶奶并暗中保护他。阿花看在心里不仅有些担心，怕阿东一旦被抓会影响阿正的前途。 　　阿东和阿正买了礼物一起去看奶奶，谁知道奶奶三个月以前已经去世了，因为身边没有子女，遗体被拿到香港大学准备供学生尸体解剖用。阿东十分着急，阿正安慰他并答应他自己会把奶奶的尸体找回来让她入土为安。阿正怕阿东外出不安全，让他待在家里。阿东在家里正无聊，突然有人敲门，他打开一看原来是那天碰到的小女孩，小女孩哭着让阿东救救妈妈，阿东跟着小女孩来到她家。一名中年男子正在打小女孩的母亲，阿东上前制止却被男子不由分说打了一顿，并警告阿东离他老婆远点。原来男子是小女孩的父亲，叫吴国雄。表面上是一名风光的商人，当前热门的慈善节目“推冰传爱心”就是他主办的，可实际上他还欠着高利贷。今天就是回来找老婆要钱的。没有拿到钱，他悻悻离开。 　　母女俩见阿东无辜受累，很是过意不去。阿东十分喜欢小女孩，知道她叫小苹果没事就哄她玩。一来二去，阿东与小苹果的妈妈有了感情，阿东耻于自己的身份不敢表达，直到一次情不自禁说了出来，没想到小苹果的妈妈接受了他，原来她与吴国雄没有婚姻关系。阿花见阿东一直待在香港没有离开的意思，怕阿正受到他的连累，于是逼阿东离开。阿正得知后与阿花反目。阿东离开后一直想念小苹果，这天忍不住来看她，发现小苹果被吴国雄绑架了，要小苹果的妈妈拿三十万来赎人。阿东赶忙找阿正帮忙。阿东、阿正、阿花三人来到“推冰传爱心”的现场，吴国雄在这里已经设好了机关，欲置三人于死地，幸亏阿东舍命相拼才救出小苹果。阿正和阿花也在这场搏斗中相互原谅。虽然阿东是一个救人英雄但是无法改变他是偷渡客的身份，法律无情，他还是被抓了起来。","李超俊","","","万梓良","陈惠敏","叶德娴","温碧霞"
"龙之家族","1988","1762699","动作","犯罪","","6.4","这是香港80年代的典型黑帮片。这次，黑道老大龙哥派出得力杀手阿伦（谭咏麟 饰）赴台暗杀当地的毒枭，老二白狼认为龙哥信不过他，因而心生不满。白狼手下阿徐则早就想自立门户，于是假借白狼的名号暗中贩毒。阿徐得知龙哥的次子嗜毒如命，逐设下圈套引他上钩，逼他运毒。在黑社会一场混战中，龙哥不幸身亡，阿徐乘机血洗灵堂，一举消灭了龙家的人和依附的黑社会势力。龙哥的贴身保镖肥宝与龙哥的第六个儿子（刘德华 饰）因为刚好不在而逃过大难，一场复仇行动展开了。©豆瓣","刘家荣","","","谭咏麟","刘德华","莫少聪","苗侨伟"
"三人世界","1988","1297746","喜剧","爱情","","6.9","刘雅历（林子祥 饰）是一名广告公司高层，但感情生活并不如意——女友碧姬（关之琳 饰）与他分手了。本来就沉默寡言的雅历更加孤寂伤痛了，生活依旧刻板平凡。\n后来他在一个合唱团里认识了一位极有天分的女孩巫慧敏（周慧敏 饰），本来打算对她多加照顾培训，却遭到慧敏母亲朱丽娥（郑裕玲 饰）的不满，以为雅历对自己年轻的女儿动了歪念，两人也因此成为了斗气冤家。\n经多次的交往之后，朱丽娥才发现自己误会了雅历，便对他完全改观了，有困难的时候丽娥也主动找雅历帮忙。丽娥本来就是个离婚妇人，遇到了同样感情空虚的雅历，两人之间很快便滋长了爱情。这时，雅历的前女友碧姬却回来要求复合……©豆瓣","冼杞然","","","林子祥","郑裕玲","关之琳","周慧敏"
"天使行动II火凤狂龙","1988","3073584","动作","犯罪","惊悚","6.1","方中信、李赛凤、吕少玲是天使组织的成员，在一次圆满任务完成后，在马来西亚之旅中巧遇好友陈庭威，却没想到陈庭威阴谋反动、自组军队，而天使组织此次任务即是陈庭威，然而面对一个生死之交，李赛凤等人下得了手吗?","胡珊","","","李赛凤","方中信","陈庭威","吕少玲"
"裤甲天下","1988","1297477","喜剧","","","6.5","经营牛仔裤店、人称他为裤王的王枝富，在小妹结婚后，家中仅剩下他一人单身，于是心急的老妈一直催促他快点找个女朋友结婚。尔后，他遇见正与丈夫分居的女子，并心生爱意。但是她的丈夫却希望与她复合，面对如此的威胁，两人的爱情是否能够顺利开花结果呢？","陆剑明","","","张艾嘉","吴耀汉","秦祥林","沈殿霞"
"挑情","1988","1298374","剧情","","","6.4","阿财与阿细是一对要好的朋友，同住一旧楼。财为人好色、野蛮、不长进。阿细则较为踏实，早在大陆娶妻玉华，二人感情不俗，可惜相隔二地聚少离多。阿财因风流成性，终得性病，自怨自艾。阿细劝阿财到泰国娶妻，阿财果然娶得美艳泰妹回港，阿细也被泰妹的美艳吸引。财与泰妹夜夜欲火春宵，阿细却夜夜寂寞难耐，不禁暗地里偷窥财夫妇，后被泰妹发现，自此泰妹时对阿细加以引诱。泰妹生日，三人同庆祝，阿财固态复萌，拥著舞小姐而冷落妻子，令泰妹愤怒离去，阿细随后加以劝慰，二人竟不自禁发生关系……\n由www.chaoji365.com提供","李泰亨","","","万梓良","吴少刚","青木佑子","玄智慧"
"城市特警","1988","1876081","动作","犯罪","惊悚","6.3","缩骨谢是警方的线人，给警方提供过不少十分有价值的情报，某日，他在马来西亚离奇死于非命，黄维邦（李子雄 饰）是重案组的警探，以枪法精准著称，却因为患上了手疾而无法胜任工作，准备离职。缩骨谢和黄维邦曾经有过一段往事，前者是后者的救命恩人，缩骨谢死的蹊跷，令黄维邦决心接下此案，调查幕后真相。\n联手督查翁振富（卢景华 饰）、警探金沙展（郭追 饰）、师兄伦国强（黄衍蒙 饰），一只精锐的专案小组成立了，众人将调查的重点放在了富商贺加年（翁世杰 饰）的身上，哪知道这只狡猾的老狐狸隐藏颇深，没有留下任何蛛丝马迹。与此同时，黄维邦发现，他们的一举一动都被某位神秘人物尽收眼底。©豆瓣","杜琪峰","金扬桦","","李子雄","王祖贤","黄衍濛","郭追"
"群龙夺宝","1988","1297395","剧情","动作","","7.2","富商宋金荣与保险巨头吴家结怨，为了报复吴家，他特意将自己收藏的旷世奇珍——可兰经公开展览，并向吴家买了巨额保险。宋金荣找到了神偷卓非凡（泰迪罗宾 饰），要求他盗取可兰经，以此迫使吴家破产。卓非凡觉得偷取可兰经十分好玩，就答应了宋金荣；另一方面，吴老板的义子陈查理（刘德华 饰）身手不凡，为了万无一失，他亲自负责可兰经的保安工作。同时，神枪手马如龙亦想将可兰经弄来送给女友，以讨女友欢心。一场争夺可兰经的游戏开始了。©豆瓣","袁振洋","","","刘德华","关之琳","林忆莲","泰迪·罗宾"
"江湖接班人","1988","1306866","剧情","动作","犯罪","6.3","故事讲述的是，阿森三年前为救黑帮首领被仇人所害被捕入狱出狱后森单人匹马复仇后潜逃到台湾居住投靠昔日曾受自己恩惠李驹森决定隐性埋名洗手不干但李驹好勇斗狠屡生事端后找来新人乌鸦顶罪乌鸦终日无所事事常梦想成为黑帮首领因替驹顶罪而被赏识乌鸦声名日大驹渐起嫉妒之心安排到香港暗杀要人驹。\n莫少聪……饰演 乌鸦/杨天顺（在台北卖槟榔为生，一心想投身黑帮上位，却连累女友和姐姐被杀）\n苗侨伟……饰演 李森（出狱后杀死仇家逃亡台湾，却被昔日兄弟出卖，心灰意冷下决心退出黑帮）\n何家驹……饰演 李驹（黑帮大佬，为人心狠手辣，兄弟一样出卖，后被乌鸦杀死）\n唐丽球……饰演 吴天真（乌鸦英雄救美后成为他女友，后遭李驹强暴后自杀）\n金素梅……饰演 杨丽玲（乌鸦姐姐，与隐居在台南的李森发生感情，后到台看望乌鸦时被杀）\n张永正……饰演 小山东（乌鸦好友，因贪污李驹的钱连累乌鸦自断手指相救）\n况明洁……饰演 小肉包（小山东女友）\n谷峰    ……饰演 钟叔（黑帮前辈，助李森逃到台湾，客串）\n龙铭恩……饰演 阿龙（黑帮大佬，与李驹勾结利用乌鸦到香港杀警官，随后欲杀乌鸦灭口，客串）\n陈欣健……饰演 陈警官（被李驹诱骗到香港的乌鸦杀死，客串）\n柯受良……饰演 阿昆（台湾黑帮大佬，台北的地盘被李驹抢走，李森与他谈判破裂后，乌鸦将他杀死，客串）\n田俊    ……饰演 曹警司（李驹赌场的赌客，客串）\n陈松勇……饰演 马老大（台湾黑帮大佬，被李驹所杀，客串）\n黄光亮……饰演 吴江（李森结拜兄弟，陷害李森入狱，李森出狱后即将他杀死，客串）\n郭振锋……饰演 大B（警察，吴江朋友，李森杀吴江时曾出手帮吴江，客串）\n冼灏英……饰演 土狗（阿驹手下，客串）","潘文杰","","","苗侨伟","莫少聪","张永正","何家驹"
"皇家师姐III邦尼和克莱德","1988","1854964","动作","","","6.1","日本珠宝商人山本（岳华 饰）在东京举行珠宝展览会期间遭到雌雄大盗中川和西协美智子的血腥洗劫，警官藤冈弘的助手在枪战中身亡。在此之后中川和西协赶赴香港，准备采购军火支持日本赤军的运动。\n得知消息的藤冈亦尾随来港，香港警方派出阿丽（杨丽菁 饰）接机，同期山本也抵达香港。藤冈埋怨香港警方办事不力，在酒吧中偶遇西协，引发枪战，造成数人死亡。被港警扣留准备遣返日本的藤冈设法逃出，追至山本住处，雌雄大盗尾随前来。双方发生新一轮的火拼……©豆瓣","袁振洋","黄岳泰","","杨丽菁","吴耀汉","吴君如","曾志伟"
"郁达夫传奇","1988","1305979","剧情","传记","爱情","6.9","作为中国现代杰出的文学家，郁达夫十七岁就到了日本求学，目睹和感受了日本人对华人的歧视，由此竟激起奋发求学的志向。他和港田是好友，并且同时爱上了少女隆儿。一边是友情，一边是爱情，郁达夫最后选择了友情，让隆儿随港田而去……后来日本人因为郁达夫的经历和知道得太多，而将他残酷杀害。\n这是周润发主演的第一部历史人物题材影片，虽略有生涩，但反应良好，他深情演绎了这位著名作家的一段感情历程。导演方令正似乎非常迷恋这种跨越中日两国的爱情题材，日后他拍摄的《南京的基督》（梁家辉主演），就是根据芥川龙之介的同名自传体小说改编，讲述这位日本名作家来华时与一位中国少女的爱情故事......导演方令正在此探讨了二个主题，一个是少年郁达夫对性的迷惑和对爱的追求，另一个为中日民族问题的爱与恨，前者表现得浪漫含蓄，深得东洋文艺电影的神髓，部分片段有欧洲的爱情片的清新飘逸的感觉。而后者所表现出来的强烈的爱国热情，令观众为之动容。本片大部分在日本实地取景，摄影师陈沛佳表现杰出，无论画面构图，色彩配置和镜头运动都有很高水准。映象效果直逼日本文艺片。编导在此片表现不俗，能从形式上的卖弄深入到与内容的协调，是一部不错的电影。","方令正","","","周润发","霍达华","王钰铃","板仓睦"
"再见英雄","1988","1959928","剧情","","","5.6","太平洋战争爆发前夕,活跃在香港和泰国的黑社会团体“血剪帮”与日本人勾结,到处暗杀抗日人士,横行江湖,为了遏制血剪帮的残暴行径,香港抗日同盟商会决定铲除血剪帮,消息传出后,同盟商会会员银行家陈炳春夫妇即惨遭毒手。血剪帮也派出杀手和奸细混入商会之中,企图挑起商会会员内部自相残杀。为替父报仇,陈炳春的长子阿雄(周润发饰)与其弟计划在香港和泰国同时行动,欲将血剪帮连根拔除,然而商会内部的5倾匝、职业杀手的一路追踪、奸细的暗藏不露以及警方的阻扰,使阿雄兄弟的处境困难重重……","何连洲","","","周润发","曾江","叢金貴","方野"
"乌龙贼替身","1988","1303169","动作","喜剧","","5.9","周德根在一场意外车祸中与抢劫犯罪团伙头目程航调换了身份，被警方误认为犯罪嫌疑人程航。在开庭的前一天，警长发现程航并非本人。另一方面，程航手下为分得赃物勒索程航之妻，两人为救程妻，开始了与程航手下的搏斗。","徐小明","","","徐小明","任达华","吴耀汉",""
"血玫瑰","1988","1484139","剧情","惊悚","恐怖","6.2","一场意外中，艳舞团公关主任方洁莹（王小凤 饰）和前来观看表演的五个男人发生了冲突，惨遭五人的强暴。心灵受到强烈伤害的她还因此染上了病，身体亦痛苦不堪。绝望和愤怒之中，方洁莹下决心一定要找到这五个人，报仇雪恨，就这样，她追随着五人的脚步，登上了驶往香港的轮船。\n在香港，无处可去又身无分文的方洁莹意外的在求职的酒吧遇见了姐姐的前男友周俊雄（林正英 饰），又受到酒保苏珊（薛芷伦 饰）的帮助照拂，总算找到了工作。一次偶然中，方洁莹遇见了自己的仇人之一，设下圈套将其杀死，因而让另外四人开始对她充满了防备，他们开始主动寻找方洁莹的踪迹，想要主动出击。©豆瓣","蓝乃才","","","林正英","王小凤","金燕玲","薛芷伦"
"鬼咁串","1988","3098832","恐怖","","","5.1","黑社会大哥(王青及太保饰)，因一次为马夫(尔冬陛饰) 争女冲突中双双死去。两人死后在地底看到很多人，生前做坏事死后受到种种酷刑。他们因怕受酷刑而逃出地府，回到人间后因后悔而改邪归正。在偶然机会下，马夫认识了富家小姐，但富家小姐家长弃马夫太穷而极力反对二人来往。后来，两个大哥用尽方法帮马夫嬴得美人归，可是两人亦在马夫及富家小姐婚宴被鬼差捉回地底去……","陈楼","","","太保","王青","萧玉龙","卢海鹏"
"今夜星光灿烂","1988","1305180","剧情","爱情","","6.7","社工杜彩薇（林青霞 饰）从事帮助失足青少年工作，在澳门结识了离家出走的少年张天安（吴大维 饰），将他带回香港。天安对彩薇十分倾慕，不顾年龄差距展开追求，彩薇也很心动，虽然顾虑重重，但终于还是答应天安，两人很快谈婚论嫁。在彩薇心中，其实藏着一段失败爱情，那时她还是风华正茂的大学少女，不慎与有妻室的教授张英全（林子祥 饰）坠入爱河，不但饱受非议，还被教授已经怀孕的妻子当面指责，张英全最终承受不了压力选择逃避，还丢了教职，彩薇无可奈何，也对爱情心灰意冷。如今因为天安对爱情重燃希望，彩薇也受到来自上司的压力，只能辞职，一心等待结婚，没想到偶然重遇十分落魄的张英全，继而发现天安的真实身份，让彩薇陷入崩溃边缘……©豆瓣","许鞍华","","","林子祥","林青霞","吴大维","潘迪华"
"大话神探","1988","2225347","喜剧","动作","","5.3","广告界名模戴李察原为名噪一时之大盗“一棚牙”，后因厌倦江湖，与旧拍档阿蕊互相协议金盆洗手，而阿蕊亦转而从良，下嫁刑事侦缉警官吴超人。察有一世侄志伟，欲得盗窃的真传衣钵，但为所拒，无奈志伟却不罢休。另一方面，指挥官胡处长安排超人及当红干探冲锋车，以一颗几可乱真之宝石，由冲锋车以归侨身份，摆设酒会，实行布下香饵钓金鳌。当冲锋车公开展示宝石之际，志伟果然心痒难忍，在混乱中，将宝石盗取。冲锋车夺回宝石...","黎应就","","","陈百祥","钱小豪","曹查理","冯淬帆"
"亡命鸳鸯","1988","3060284","犯罪","剧情","","6.8","杀手翟是金三角杀手，接下暗杀干探香明的妻子，背后竟是与毒贩勾结的警司吕进，还暗中下令杀翟灭口。香与翟同遭陷害，逃亡过程中暗生情愫，最后化敌为盟，决联手对抗吕……","张坚庭","","","元彪","夏文汐","秦祥林","陈玉莲"
"鬼猛脚","1988","1841777","喜剧","恐怖","奇幻","6.7","一部在当时来说构思和拍摄较为出色的一部恐怖电影。内容是一个清朝女子和一男人通奸，被村民捉奸并将女人浸猪笼。女子充满怨气的魂魄开始在海水中蔓延。时间切到199X年的香港，一女子游泳被水中异物拉住脚溺水而亡，腐烂发臭的尸体漂到岸边被人发现，后送到警察局法医鉴定处之后所发生的一系列恐怖事件。","洪金宝","","","张坚庭","陈友","午马","高丽虹"
"天罗地网","1988","1297137","剧情","","","6.2","此为以动荡的上海为背景拍摄的民初动作片，描述四名曾经一齐被俘虏的军人在解甲归田后各散东西，其中梁家辉做了上海的巡捕，他找来昔日战友李子雄、郑浩南一齐加入天罗地网小组，合力对付大毒贩，而此人正是昔日俘虏他们的军官郑少秋。导演黄志强采取鲜艳的映象设计和激烈火爆的动作场面来包装这部怀旧电影，使它的外观显得相当有吸引力，可惜故事未能摆脱同类电影的老套，以致形过于质。","黄志强","","","郑少秋","梁家辉","李子雄","李美凤"
"血衣天使","1988","1303806","恐怖","惊悚","","5.9","娟娟（关之琳）是一名护士，她在一天下夜班回家的路上遭到不明身份歹徒的强奸，使她心里受到了很大的打击，幸得出租车司机强哥（尔冬升）相救才得以脱险。但是恶梦并没有结束，娟娟在医院里又碰上了那几个歹徒，她并没有去报警，可是歹徒心虚，并在她下夜班回家的路上又一次强暴她，在挣扎中娟娟误杀了一名歹徒，而被法庭指控。她的同事阿文（夏文汐）为了帮她洗脱罪名，找到了目击证人强哥，娟娟从而被法庭无罪释放。 而被娟娟误杀的人正是那群歹徒中首领的弟弟，失去亲人令他恼羞成怒，发誓要为自己的弟弟报仇，甚至还用同样的方式强奸了阿文。为保护娟娟和阿文，强哥也献出了自己的生命。两位忍无可忍的白衣天使终于被逼走上了一条复仇之路……","李志毅","邓衍成","","关之琳","夏文汐","尔冬升","林琪欣"
"又见冤家","1988","2968552","剧情","家庭","","7.1","狄龍移居加拿大後, 落地生根. 育有一子一女, 但因與妻婚姻破裂, 狄龍父兼母職, 照顧一對年幼子女. 鄰居住有一對父女, 父親谷峰脾氣暴躁古怪. 養女梁婉靜, 侍父至孝. 狄對梁頗有印象, 暗戀多時, 惜梁始終未覺. 狄為了與老父張瑛團聚, 因此安排張到加拿大安享晚年. 不料, 在谷峰父女設宴為張洗塵時, 發覺張乃當年之情敵. 自此之後, 兩人終日鬥氣, 勢成水火. 狄, 梁二人雖無法平息兩老之爭鬥, 但卻造就兩人更多接觸及互相了解之機會. 不久梁接受了狄之示愛, 惟兩老極力反對, 谷峰父女更大吵一場, 最後谷竟趁風雲之夜失踪, 一幕雪地尋人的風波因而展開......","冼杞然","","","狄龙","梁婉静","谷峰","张瑛"
"好女十八嫁","1988","1855106","剧情","喜剧","","6.7","芝芝天生是个苦命女，丈夫发迹后不久，便被她克死。她先后下嫁短命丈夫苏大忠，Joe，High Lo及阿B，四短暂婚姻，谱出四个搞笑情缘。","张同祖","","","钟镇涛","钟楚红","曾志伟","岑建勋"
"肥猫流浪记","1988","1506851","剧情","","","7.3","因犯事而被判入狱之弱智成年人肥猫获保释，社会工作者玛姬奉命派往照料肥猫，玛姬接肥猫出狱，并带他去离岛拜祭父母，因交通意外二人分开，肥猫独自流浪。肥猫得一老人五叔公收留，由于其简单乐观性格，很得村人好感，更化解老人与隔壁青年之误会，三人成为好友，肥猫快乐的渡过了一段时间。肥猫参加乡村表演，玛姬从电视看到，于是往乡村向老人讨回肥猫，谁知警察的突然介入让肥猫身受重伤。","曹建南","郑则仕","","张曼玉","郑则仕","成奎安","午马"
"陷阱边沿","1988","1302683","剧情","动作","犯罪","7.5","祺在警方特别情报科工作，成为警察卧底多年好友及同居女友与儿伦仔皆不知道，一切行动均与上司黄总督察联络。某次，警方由于祺提供资料而扑灭一大圈帮，而祺之身份却受到犯罪集团头子七叔怀疑，此时...","冯克安","","","万梓良","钱小豪","岑建勋","陈玉莲"
"血CALL机","1990","2300252","动作","","","0","上山安娜为逃避男友周文健的痴缠, 到远郊一村庄替人当义务保姆, 照顾一名父亲远游的男孩.\n专门制造假枪的莫少聪向警方提供帹索拘捕通缉犯高雄, 但高雄越柙并追杀聪, 聪走投无路, 怡巧躲进安娜所在的村屋.\n安娜误会聪是屋主的亲友, 未有怀疑, 不过二人共处一屋, 经常针锋相对.\n文健终于追查而至, 求安娜复合失败, 乃设计自杀, 且要让安娜成为杀死自己的凶手, 但计划却被安娜的好友冼焕贞无意中破坏了, 焕贞对文健素有意思, 见文健自杀不遂身心受创, 竟不顾一切让真情流露, 悉心看护他, 使文健心头重获温暖.\n安娜的姐姐童玲往探访安娜, 途中被一恶汉持枪威胁并施暴, 此恶汉正是高雄, 他在村屋附近徘徊多日, 将拍下玲受辱的照片偷偷投进屋内, 安娜从男孩手中获得照片, 告知聪, 二人知道情鶪不妙, 立即准备防范. 一夜, 雄于是采取行动, 要亲手枪杀聪, 现在安娜与聪联成一阵帹, 他们能否逃过大难呢?","童路","","","莫少聪","上山安娜","周文健","冼焕贞"
"杀出黄国","1988","10774073","剧情","","","0","富家少女蓓琪受爱迪诱惑，被骗到泰国色情集团，以跳脱衣舞及娼为活，其父是香港大富商，因爱女外出多日无音讯，听其助手兼法律顾问沈长青相告，高薪聘请私家侦探戴世调查。\n戴独自来到泰国，在结拜兄弟阿力的相助下，明查暗访，同经艰苦，终于查出琪下落，色情集团大霸臣派人跟踪复又派出皇牌杀手野狼到酒店伏击。戴结果了野狼后，又装成日本游客再入虎穴查探，终与琪相会，两即将脱逃却又被捉住。脱衣舞女露丝相助，杀出一条血路。\n当戴、琪赶到阿力约好的船厂时，阿力死去，戴的原拍挡高威突然出现，说出了此计划乃沈一手策划，目的是将琪置死，从而夺得其父冯的所有财产，戴闻后，扑向威，终把威毙倒。琪、戴决定向当地政府自首，将谭的色情集团的一切事情揭露出来，待当局裁判。","宋金来","","","高飞","陈惠敏","刘俊辉",""
"黄色故事","1987","1307539","爱情","","","6.4","在父母的安排下，邱晓敏即将和名为方若强的男子订婚。虽然方若强为人谦和老实，但实际上，邱晓敏和他之间并没有擦出半点火花。一次偶然中，邱晓敏遇见了高四生小游，在他的身上，邱晓敏找到了久违的悸动。\n结婚后的邱晓敏生活在平静之中，在误打误撞下认识了青年吴大维，两人之间的关系引起了邱晓敏的丈夫的怀疑，最终，这段婚姻以失败告终。之后，邱晓敏认识了身患残疾但身残志坚的青年童子奇，虽然童子奇带给了邱晓敏温暖和安慰，但在感情的道路上屡屡失败的她不愿意再相信爱情。最终，童子奇以不懈的陪伴最终捕获了邱晓敏的芳心。©豆瓣","金国钊","王小棣","张艾嘉","张曼玉","吴大维","周华健","张世"
"亡命天涯","1988","4312218","剧情","动作","冒险","0","汤镇业饰演的小海曾经是一名银行劫匪，抢钱逃跑过程中失手钱袋落入大海。小海良心未泯，准备洗手不干，他大哥却逼他再做一次，双方发生口角，激战中小海打伤大哥，大哥记恨小海，又怀疑小海私自吞并财产，誓要报仇。小海逃到一个偏僻的小山庄避风头等待时机去菲律宾，山庄庄主和其庄人阿威对性格内向的小海有偏见，百般言语讥讽，后庄主女儿小咪海外归来结识小海，二人渐生情愫，小海大哥最后通过阿威找到小海藏身之处，小海亦想与其大哥化解恩怨 大哥假意和解，小海中计。双方交战中 小海与其大哥双双从高空坠落，同归于尽。小咪得知后，含泪离开了伤心地。","赖建国","","","汤镇业","杨雪仪","恬妮",""
"七小福","1988","1296044","剧情","传记","动作","7.6","小龙（张文龙 饰）出生于贫困的家庭之中，母亲无力抚养小龙，于是将他送入了戏剧学校拜于占元（洪金宝 饰）为师，学习技艺。在学校中，小龙结识了三毛（钟锦任 饰）、阿彪（黄剑伟 饰）等同门师兄，彼此之间结下了极为深厚的友谊。\n校规森严，三毛和小龙等人吃尽了苦头，却依旧热爱着这门事业，于占元虽然表面上黑口黑面，却发自内心的呵护和疼爱着他的弟子们。一次偶然中，三毛结识了名为程水仙的粤剧花旦，两人情投意合，走到了一起。随着时间的推移，京剧的热度逐渐退却，观众越来越少，不少同行转战电影行业，混得风生水起。入不敷出的于占元最终决定关闭学校，小龙等人因此失去了唯一庇护他们的家园，师徒依依不舍的别离，迈向各自的人生。©豆瓣","罗启锐","","","洪金宝","郑佩佩","林正英","钟锦任"
"霸王女福星","1988","1299741","","","","6","四名监察调查组的女特警被调派返正规警队，上司遂欲施计陷害四女，令其失职。但每次均被四女逢凶化吉，因祸得福，立其大功。胡枫深深不愤，遂安排四女监视一宗年前珠宝失窃案的失明疑犯－阿PAL。另外，胡更安排三名飞虎队成员监视四女之行动及设法令其失职。吴君如在监视过程中私恋PAL，案中昏迷了三个月之主谋DONNA竟突然醒过来，更上门找追回失窃那批珠宝，PAL在惊恐之余遂借刀杀人利用吴杀DONNA，但结果给负伤逃去。吴坚信是清白，寜愿辞职也不肯到机场搜捕PAL。结果胡枫等人在PAL上机前截查PAL，但追寻不获，众人如堕雾中，大为不解。吴于是送PAL往机场，就在PAL登机前一刻，PAL被吴发现珠宝原来在PAL送给她袋表中，PAL得知事败遂欲杀吴，幸得后赶往机场的柏开枪救吴，结果死于柏之枪下。","刘镇伟","","","吴君如","关秀媚","柏安妮","陈奕诗"
"黑太阳731","","1401124","","","","","","","","","","","",""
"尽诉心中情","1986","2348491","剧情","","","7","一个女人(顾美华饰)自小生活艰辛，婚后又受丈夫冷落，冒生命危险生下一个女儿(李赛鳯饰)。之后丈夫更变本加厉愤而离婚，法庭上几经辛苦取得女儿抚养权。但从大陆下来的婆婆却偷偷抱孙女回去汕头，适值文革，婆婆被判华东劳改，顾踏遍天涯仍找到女儿，十年后，才获淮申请回汕头寻找女儿，金为了筹措十万元黑钱，甘愿做人情妇，谁知女儿对母亲并不谅解，加上备受同学冷眼，在损友怂勇下在夜总会工作。顾为了女儿，决定离开供养她的男人，却受毒打。顾在夜总会寻获女儿，目睹女儿沉沦，悲痛欲绝之馀服毒自杀，死前致电台节目「尽诉心中情」，倾吐一生遭遇，节目主持人白韵琴马上报警追查……","麦当杰","黎大炜","","白韵琴","顾美华","李赛凤","黄智强"
"我要逃亡","1988","2711373","剧情","动作","","6.7","李國勝和華風雲是一對在中國農村長大的好友, 在文化大革命動盪期間時正值兩人十幾歲, 目睹自己軍人出身的父親慘被批鬥而死. 十年後, 兩人竟在鬧市中遇上該批鬥自己父親的幹部在街頭橫行, 勝馬上手刃殺父仇人, 在逃走之際遇上民兵, 幸風雲機警犧牲自己, 故意茖入追捕者手上, 讓勝有機會逃脫, 風雲因而被判苦工監卅年.\n崔月鳳是勝來港時的鄰居, 是一個典型的職業女性, 對勝的沉默寡言甚好奇, 更對他產生好感, 屢借故與勝交往, 卒成其紅顏知己. 勝因月鳳重遇當年教他的張老師, 從而得悉好友風雲經已逃獄, 並躲藏於廣州市內. 勝為了搶救童年好友, 在張老師和幾位大陸青年協助下, 把風雲從廣州救到香港, 眾人正在高興及對前途徬徨之際, 被當年恨勝入骨的黑道梟雄知悉, 暗中通知警方, 在圍捕中張老師及不陸青年不幸犧牲, 但勝與風雲及時逃脫, 兩人在離港的蛇船中緬懷着被人認為是樂土的香港不勝稀噓, 又要為找另一個可以生根的樂土奮鬥.","李惠民","","","万梓良","叶童","金燕玲","刘江"
"法中情","1988","1305688","犯罪","剧情","","6.8","叶颖文（郑裕玲 饰）是一位精明强干闻名业内的大律师，方伟（万梓良 饰）则是检察院的高级督查，两人虽然身为情侣，却因为事业上的对立而常常产生矛盾。摄影师田迪文（林俊贤 饰）被控告强奸罪，对罪行矢口否认的他找来了叶颖文替自己辩护。方伟十分不满叶颖文的善恶不分，但叶颖文坚信，在事件尚未查明之时，所有人都是无辜的。\n受害者是一位名叫凌祖儿（王祖贤 饰）的美丽模特，她的精神已经被案件逼迫到了崩溃的边缘。珊珊（刘美君 饰）是凌祖儿的妹妹，替姐姐打抱不平的珊珊设下诡计，想逼田迪文就范获取罪证，没想到聪明反被聪明误。案件的终审即将开始，在这个节骨眼上，叶颖文发现了足以推翻之前一切结论的重要证据。©豆瓣","黄泰来","","","王祖贤","万梓良","郑裕玲","林俊贤"
