"name","year","id","type__001","type__002","type__003","rate","story","director__001","director__002","director__003","actor__001","actor__002","actor__003","actor__004"
"原野","1981","4724560","剧情","","","7.2","1930年代，一列北上的囚车上跳下了回乡复仇的仇虎（杨在葆 饰）。当回到家乡，才知仇人焦阎王几年前已死，而曾经的未婚妻金子（刘晓庆 饰）已成了仇人家的儿媳妇。仇虎爱恨交加，不知如何是好。而金子在焦家并没有应得的地位，瞎眼婆婆对她非打既骂，丈夫焦大星则站在母亲一边，仇虎知道详情后，有意帮金子脱离苦海。焦母发现端倪后，加紧了对金子的看管。终于有一天，在金子房中遇见仇虎，而不知就里的焦大星则把仇虎当兄弟。焦母差人叫来民团抓人，情急中仇虎杀死了焦大星，带金子逃入森林，焦母则错杀了睡在炕上的孙子。逃跑路上，仇虎为掩护金子自杀身亡......©豆瓣","凌子","","","杨在葆","刘晓庆","胡世淼","柳健"
"盖世奇花","1981","3291079","动作","","","0","奇女子冷傲霜（张玲 饰）自襁褓时就随母亲流浪四方。母亲临死时才告诉她全家被一伙歹人灭门的惨祸，交给她一把拐杖和一支发簪，让她持簪上峨嵋解开身世之谜，再寻访武林前辈“快活仙婆”学武功，以报大仇。冷傲霜只身流浪江湖，遇一翩翩公子雪无尘（宗华 饰），二人甚为相投。与无尘分别不久，傲霜夜宿破庙，偷听得一伙江湖豪客欲往雪无尘家寻仇，急忙去雪家报信，令那伙人未能得手。自此傲霜就寄宿在雪家，并拜无尘之父为义父，拜无尘为义兄，读书学文，二人感情日深。义父寿辰之日，忽然来了数名高手欲杀义父，危急之际一白衣蒙面人现身除掉了杀手而遁。聪慧机敏的傲霜发觉这个白衣人就是无尘，她迫使无尘承认身份并答应暗中教她轻功武学。义父也有意撮合他们，二人自此有了儿女之情。就在傲霜有意安定下来之时，一神秘人出现，留下“毋忘遗命”四字。傲霜念及亡母，留书出走，遵母命上峨嵋取得藏有身世之铁盒，不料下山途中却被一黑衣人暗害，拐杖落入山涧，铁盒亦被夺走。傲霜欲寻短见，幸得快活仙婆（归亚蕾 饰）相救。傲霜跟随仙婆习得绝世武功，取回了拐杖。经仙婆指点，傲霜方知自己原本姓梅，一直以来相依为命的母亲其实是奶娘，而拐杖中就隐藏着招致全家灭门惨祸的绝世宝刀——断肠刀！身怀绝技的傲霜逐一找到当年的凶手报仇，却不幸得知凶手之一竟然就是无尘的父亲。恩怨难决的傲霜进退两难，一路跪拜前进至其府上，决战之际正欲下手，快活仙婆阻止了悲剧发生——原来幕后黑手另有其人！","方豪","","","张玲","归亚蕾","宗华",""
"猛龙福星","1981","26581185","动作","冒险","","0","","林义雄","Shan Pa","","米雪","韩国材","白彪","Shan Pa"
"旧梦不须记","1981","2979787","剧情","","","6.6","导演屠忠训在筹拍《某年某月的某一天》期间不幸遭遇车祸身亡，张艾嘉毛遂自荐，续拍影片，并改名为《旧梦不须记》。","张艾嘉","","","刘嘉芬","宋长江","林芳","许圣武"
"文仔的肥皂泡","1981","1428023","剧情","爱情","","0","","陳欣健","","","張國強","夏萍萍","黃靜",""
"灰灵","1981","21350564","剧情","","","0","内容大概是几位年青人入一间鬼屋探险，之后有几人先后被鬼杀死而受惊过度的李影被救回，但被疑为杀人凶手，被警方在医院盘问，受惊过度的李影的视野扭曲，最后死亡……原来一切李影只是一场恶梦，几位年青人并无入鬼屋，男主角最后扮鬼吓李影……","王英杰","","","周润发","郑则仕","李影","伍卫国"
"摩登大食懒","1981","10601225","喜剧","","","0","","余积廉","","","胡大为","林建明","李依依","炜烈"
"穴门鹰爪","1981","26284551","武侠","","","0","","郑麒膺","","","戚冠军","郑麒膺","潘冰嫦","林國華"
"大毛见小毛","1981","6119603","喜剧","","","0","","葉森","","","染野行雄","韩国材","尤翠玲",""
"奸杀大风暴","1981","26757809","","","","0","","","","","陈惠敏","","",""
"童军乐","1981","25760566","剧情","动作","","0","童軍樂 One heart one spirit /\n語別:\n粵語對白 ;\n物料詳情:\n有聲, 彩色.\n年代:\n時裝.\n公映日期:\n31.  07.  1981.\n製作地區:\n香港.\n製作人:\n導演, 門耀華.\n出品人, 邵仁枚 ; 監製, 方逸華, 製片, 黃家禧 ; 攝影, 馬金祥 ; 剪輯, 姜興隆, 劉紹光 ; 音樂, 王居仁.\n演員:\n辛尼哥哥 (飾辛尼團長), 戴良純 (飾戴副團長), 霍偉祥 (飾隊長一公升), 張德斌 (飾副隊長地下鐵), 吳福生 (飾肥油), 梁百師 (飾IQ仔), 許耀輝 (飾一休僧), 楊文聰 (飾星座仔), 陳仲豪 (飾士多仔), 夏偉康 (飾斗零), 張家偉 (童星) (飾波仔), 郭寶强 (飾執輸), 羅烈 (飾波仔父), 嘉倫, 力濤 (飾總監), 潘冰嫦, 鄭丹瑞, 麥振江 (飾星座仔父), 劉一帆 (飾吳福生父), 楊雄, 嚴俊華, 王清河, 嚴秋華.\n出品公司:\n香港 : 邵氏兄弟(香港)有限公司, 1981.\n其他機構:\n1981 [首映].\n片名:\n童軍樂 One heart one spirit /\n拼音:\nTong jun le\n製作機構:\n邵氏兄弟(香港)有限公司 出品.\n台前幕後:\n門耀華, 導演.\n辛尼哥哥, 演員.\n戴良純, 演員.\n霍偉祥, 演員.\n張德斌, 演員.\n吳福生 (童星), 1971/10/14, 演員.\n梁百師, 演員.\n許耀輝 (童星) 演員.\n楊文聰, 演員.\n陳仲豪, 演員.\n夏偉康, 演員.\n張家偉 (童星), 演員.\n郭寶強 (童星) 演員.\n羅烈, 1940/6/29-2002/11/2, 演員.\n嘉倫, 演員.\n力濤, 演員.\n潘冰嫦, 1952- 演員.\n鄭丹瑞, 演員.\n麥振江, 演員.\n劉一帆, 演員.\n楊雄 (男演員), 演員.\n嚴俊華, 演員.\n王清河, 1919/9/23- 演員.\n嚴秋華, 演員.","门耀华","","","戴良纯","辛尼哥哥","夏伟康","罗烈"
"飞凤潜龙","1981","5450858","动作","武侠","","0","金国王爷完长之夺得未朝国宝－－穴道铜人，并搜罗不少高手对穴道铜人进行研究，但其中一位研究高手完频靖被杀。翌日，王爷遇上少年侠士鲁的武功及医术十分赏识，决定派鲁往研究院担任重责。为了进一步控制鲁，王爷强迫干女飞凤与鲁成亲。但小王爷完频定国本欲娶飞凤为妻，眼见爱人被夺，伺机报复。首先用计诱飞凤偷去鲁的金牌，差点致鲁于死地。飞凤洞悉真相后，不值王爷父子所为；也怠到鲁乃正人君子，对他情愫暗生。当晚，鲁夜探研究院时中伏，危急中被一幪面高手救出。逃走时，幪面客不不慎被伤，后鲁发现飞凤在房中偷偷疗伤，才知飞凤乃自己救命恩人，心生收藏铜人的密室，但将铜人带走之际失手被擒，小王爷将鲁押返王府途中突被一神秘人截住去路，一场龙虎斗即将展开……","黄域","吴佩蓉","","方平","平凡","梁衡",""
"天云山传奇","1980","1291864","剧情","","","7.9","1978年冬天，地委组织部副部长宋薇（王馥荔 饰）和丈夫、部长吴遥（仲星火 饰）正在对文革期间的冤假错案进行拨乱反正。从天云山赶回的周瑜贞（洪学敏 饰）向宋薇汇报工作，声称在天云山调查期间拜访了一对儿特殊的夫妻：丈夫罗群（石维坚 饰）是个靠赶车维生的老右派，有多部没有发表的著述；妻子冯晴岚（施建岚 饰）是有病在身的小学教员。这对儿夫妻凄凉的境遇令周瑜贞同情，而且她通过了解，知道罗群是当年宋薇在天云山的恋人……原来二十年前宋薇与冯晴岚一起加入考察队驻扎天云山，吴遥和罗群是前后两任政治委员，吴遥暗恋宋薇，于是陷害罗群是反党分子。罗群的遭遇令宋薇吃惊和愤怒，然而在为罗群平反的问题上，吴遥再次出面阻挠……©豆瓣","谢晋","","","石维坚","施建岚","王馥荔","仲星火"
"死亡魔塔","1981","1784747","动作","悬疑","","6.8","一代宗师李振强（李小龙 饰）和武林高手秦谷（黄正利 饰）是生死之交，秦谷的莫名死亡让李振强决心找到背后的真凶。哪知道在这过程中，李振强不幸遇害，只留下了一个和死亡塔有关的秘密，没有人能够解开。\n振国（金泰中 饰）是李振强的弟弟，得知哥哥的死讯，闭关修炼多年的振国决定下山，为兄寻仇。追随着李振强留下的线索，振国来到了神秘的山庄之中，经历了诸多生死攸关的险情，并最终打开了秘密通道，来到了潜藏在山庄之下的宫殿之中。在这里，等待着他的竟然是正是秦谷，振强和振国都落入了他一手策划的阴谋漩涡之中。秦谷想要将振国杀死毁尸灭迹，遭到了后者的奋起反击。©豆瓣","吴思远","洪金宝","元奎","李小龙","乔宏","黄正利","李海生"
"人为财死","1981","26757806","","","","0","","林权","","","魏秋华","刘志荣","刘克宣","张瑛"
"龙虎双刁","1981","26757284","","","","0","","邵豪","","","韩国材 Kwok Choi Hon","潘冰嫦","郑麒膺","苏汉生"
"一老一少一根钉","1981","20381261","喜剧","动作","","0","","關正良","","","袁小田","向华强","黃杏秀",""
"新金牌女将","1981","1297203","剧情","恐怖","","7.8","马克（Sam Neill 饰）的妻子安娜（Isabelle Adjani 伊莎贝尔•阿佳妮 饰）未留下任何原因离家出走，他一度认为安娜与一个名叫海恩里克（Heinz Bennent 饰）的男人有染，却发现海恩里克也在寻找许久未见的安娜。马克于是雇佣私家侦探调查。但随着线索的逐一呈现，事实的真相反倒令马克等人难以置信。安娜所耽恋的对象竟然是……\n本片分别荣获1982年戛纳国际电影节和法国凯撒电影节最佳女演员奖、1983年葡萄牙奇幻电影节观众大奖和最佳女主角奖、1981年西班牙圣保罗国际电影节评论奖。©豆瓣","安德烈·祖拉斯基","","","伊莎贝尔·阿佳妮","山姆·尼尔","玛吉特·卡斯滕森","莱斯利·马尔顿"
"巴黎杀手","1974","11605161","","","","0","","何誌強","郭廷鴻","","譚勝","梁少華","午馬","石天"
"公子娇","1981","1471783","喜剧","爱情","","0","周公是个70多岁的富翁，因为妻子不能生育，想娶个年轻的姑娘生个儿子继承产业。一次偶然的机会他相中了一个名叫带水的渔家女，于是买了好多时髦的东西送给带水的父母作为聘礼。而正值怀春佳龄的带水却看上了周的手下——风度翩翩的夏公子，夏公子以捧带水做明星的托口哄住她。怎料带水举止粗俗，品性不羁，忍受不了严格的瘦身美体的训练。而一直暗恋带水的炒蚬仔公子娇眼看着心上人执迷不悟地做富贵痴梦，展开了一场谐趣层生的夺妻大战……","严浩","","","伊雷","雪梨","周聪","刘克宣"
