"name","year","id","type__001","type__002","type__003","rate","story","director__001","director__002","director__003","actor__001","actor__002","actor__003","actor__004"
"僵尸家族","1986","1306403","喜剧","悬疑","","7.2","一次偶然中，古董商人郭敦煌（钟发 饰）和其徒弟发现了一座古墓，墓中躺着三具额头上贴有符纸的僵尸，在僵尸的身上，郭敦煌发现了生财之道，却在无意之中将镇压僵尸的符纸弄掉，引得僵尸复活，他的徒弟亦因为和僵尸搏斗而身负重伤。\n郭敦煌一行人找到了林医生（林正英 饰），求其救治，林医生告诉三人，僵尸十分危险，必须将其彻底消灭。然而，郭敦煌却并不愿意放弃好不容易弄到手的摇钱树，与此同时，警方亦闻风而动，情势十分混乱。男僵尸（张荣祥 饰）和女僵尸（王玉环 饰）千方百计寻找逃脱的办法，小僵尸（何建成 饰）却和人类小孩交起了朋友。©豆瓣","刘观伟","","","元彪","李赛凤","林正英","楼南光"
"地下情","1986","1298272","剧情","","","7.5","香港少女阮贝儿（温碧霞）和来自台湾的廖玉屏（金燕玲）、赵淑珍（蔡琴）皆以成名为人生目的，但现实证明她们离当明星的生活仍有一段不短的距离。三人在酒廊偶识米铺少爷张树东（梁朝伟），不久阮贝儿与其发展成同居关系。\n赵淑珍不明原因的死亡引来警探蓝振强（周润发），但他的所谓调查徒 具形式。廖玉屏无法安然面对赵淑珍的离去，悲痛引来张树东对其肉体的安抚，不料不小心致其怀孕。其后廖玉屏的震惊没能让张树东在取舍问题上有眉目，彼此发现所谓爱人只是爱己。而蓝振强临死前的一段话更让他们将自己看清（同他人发生关系是觉得多个人的无聊总好过一个人），可是他们依旧没有独自面对没有希望的日子的勇气。©豆瓣","关锦鹏","","","周润发","金燕玲","蔡琴","梁朝伟"
"英雄无泪","1986","1295396","动作","剧情","","6.3","1986吴宇森编导的动作片，林正英、钱月笙主演。陈忠受美国秘密聘请捉拿泰籍毒枭，条件是保送儿子及小姨移民美国，陈及同行在行动中受到重创。在困境中，重遇美国爆破专家，为帮陈忠逃离，报答救命之恩，决定以死相助。","吴宇森","","","林正英","高雄","钱月笙","马英俊"
"刀马旦","1986","1298873","喜剧","动作","","7.7","民初时代国家动荡不安，军阀割据导致民不聊生。曹云(林青霞饰)是大军阀曹将军的女儿，也是一个爱国者。但是不愿见到父亲帮助袁世凯以国家的名义向外国银行借贷巨款，让国家的财务更雪上加霜，于是偷偷与革命人士联络。但是一边是国家，一边是父亲也让曹云不知如何取舍而陷入内心的挣扎。白妞(叶倩文饰)从小在戏班春和班长大，被戏班主的父亲（午马饰）当作丫环使，痴迷唱戏的她一直希望登台表演，却没有机会；湘红(钟楚红饰)是一位贪财的歌妓，趁某军阀逃跑时偷走其家中一大箱珠宝，却误打误撞让珠宝运进了春和班里。这三位在姻缘巧合下结识，透过这三位主角的生命交错，共同谱出一段爱国传奇......©豆瓣","徐克","","","钟楚红","林青霞","叶倩文","郑浩南"
"僵尸再翻生","1986","10831580","喜剧","鬼怪","","5","汪师父带著两个宝贝徒弟阿保与阿康赶屍，途中，遇上鬼挡墻，人挡郎(打劫)等邪门歪道的趣事，幸好都能化险为夷。古灵精怪的钱师父，一心想盗取小僵屍的童子尿回去餵大僵屍，所以，千方百计地潜入汪师父的义庄，伺机行动，虽吃尽苦头，却终於得逞。大僵屍喝了童子尿之後，变得无比凶悍凌厉，刀枪不入，到处伤人，危机四伏。\n某日，阿康上街购物，骑自行车不慎摔跌进一间破屋中，发现一精致香包，说也奇怪，此後这香包如影随行地跟著阿康，用尽办法，丢都丢不掉。设乌笼坛作法也无法治服这个香包，原来是要鬼嫁，阿康被逼无奈，只好与这女鬼结婚。女鬼小凤雍容华贵，但生性俏皮可爱，在结婚舞会中把阿康与阿保整得七荤八素……破晓时分，小凤飘然逸去，阿康抱著小凤的灵牌，怅然不已。\n次日，年轻貌美的女西医雪妮，被大僵屍所伤，幸得汪师父以古法中医所救。不料，诡异的大僵屍杀害钱师父之後，竟闯进了义庄，汪师父师徒三人与雪妮，分别以中西秘法与茅山术功夫拼闹大僵屍，但仍无法收拾他！\n千钧一发之际，小凤灵牌显灵，以雷霆万钧之势将大僵屍打进香炉中，轰然炸碎。","吴国孝","","","钱月笙","蓝海瀚","王小凤","黄哈"
"我的爱神","1986","1300472","爱情","","","5.9","李海松（蔡国权）与黃春明从小就是邻居、同学和死党，现在是同事，黃兴Mary結婚八年，生活已由灿烂转为平淡，黃因此与往李的自由自在王老五式生活，但李却渴望有一个家庭、太太和子女。李有一个相识八年之事业型女朋友Nancy，李多次向Nancy提出结婚不果，而Nancy更要到美国公干兩年。当Nancy离开香港后，李十分失落。有一次送经理飞机时，李在机场误打误撞下結识了一位空中小姐Susy，而她很懂得如何服待別人及令別人开心，当黃知道李为此事煩脑时，黃反而鼓励李，叫他去结交多些朋友。李开始約Susy去街、听戏，兩人之感情进展很快……","赖建国","","","叶童","蔡国权","楼南光",""
"魔翡翠","1986","1308237","喜剧","动作","科幻","6.3","代号猎鹰的安迪（刘德华 饰）是知名冒险专家，连警方也常拜托他出面解决棘手问题。安迪与搭档碰撞球（王晶 饰）总能利用身手与技术完美达成任务。安迪的朋友沈昆因找到魔翡翠遭到苏联克格勃的追杀，遂在希腊向安迪求助。安迪与小外甥彬彬（小彬彬 饰）、碰撞球一行来到雅典，却阴差阳错与沈昆错过，后者将魔翡翠落在小小彬手中。另一方面，为了阻止克格勃抢夺魔翡翠，国际刑警组织的探员一直与精通中国文化和功夫的克格勃首领力战。小小彬无意中发现了魔翡翠具有语言能力和超能力，并与其成为了朋友。在安迪、克格勃和国际刑警三方的争夺中，他们发现魔翡翠原来是属于外星人……©豆瓣","王晶","","","刘德华","陈百祥","张敏","莫少聪"
"僵尸怕怕","1986","10788817","喜剧","动作","恐怖","5.3","传说湘西云岭是养尸地，需50年做法一次破除煞气。正值做法破煞之年，冒牌道士在镇上摆坛做法未起破煞之效。镇上有一戏子（袁祥仁）收养了一群调皮捣蛋的孩子，整天打闹。正值夜晚僵尸破关而出，大僵尸连害两条人命，小僵尸被狗追上树。此间，张天师正宗传人野道士（梁家仁）路经此地，发现僵尸踪迹并告知镇上之人，却又无法证明，被镇上之人追打。其后梁家仁一直追寻僵尸踪迹，发现小僵尸和孩子在一起。在小僵尸和孩子相处之时发生一系列闹剧。野道士一直无法证明有僵尸，被村民绑至祠堂，是夜，僵尸出现，法师和导师联手捉僵尸。故事自此展开。","袁和平","","","梁家仁","袁祥仁","袁信义",""
"老娘够骚","1986","1308356","剧情","","","5.1","叶蔷与做高级督察的丈夫李继扬结婚近20年来，一直都感觉很幸福，直到邻居台湾女人被杀，丈 夫也从警署坠楼身亡，始知台湾女人原是丈夫的情妇，而丈夫也被认为是涉嫌贪污畏罪自杀。她和台湾女人留下的儿子小龙也被人四处追杀，原来为的是丈夫手中一本神秘的笔记本，而幕后主持人居然正是丈夫的上司……","舒琪","","","陈国新","张学友","姜大卫","张坚庭"
"俾鬼捉","1986","1479816","喜剧","奇幻","恐怖","6.5","朱禧（王晶 饰）是一名大厦保安，在舅舅范景周（冯淬帆 饰）手下干活。某日，他意外的目睹了秘书裘蒂（徐淑媛 饰）被鬼上身色诱老板的场景。又惊又怕的朱禧将这一切告诉了女友（王祖贤 饰），两人伙同范景周找到了法力高强的女法师（高丽虹 饰），希望她能够降妖除魔。\n围绕着大厦的周边和历史，三人展开了缜密的调查，原来，大厦的旧址是日本军营，曾经的日军队长化身为如今的鬼王，想要借大开杀戒来雪战败之耻。朱禧的女友的哥哥（陈惠敏 饰）被鬼王捉入了阴间，之后，他托梦给妹妹，让她千万要小心。有了这条线索，女法师想出了一个计谋，能够将鬼王一举消灭。©豆瓣","蓝乃才","","","王晶","王祖贤","冯淬帆","高丽虹"
"飞跃羚羊","1986","1299137","动作","","","7.1","阿宝热爱田径运动，是一名业余田径运动员，为了能成为专业运动员，她参加了，由著名田径运动 员纪政组织的集训队。纪政为田径队请来了一名冷酷无情、以铁手腕著称的女教练，从此阿宝和她的队友们开 始了艰苦卓绝的运动员生活。后来她们和女教练产生了越来越多的矛盾，直到她们最后赢得冠军，才明白了教 练的苦心……","郑则仕","","","袁洁莹","黎姿","郑文雅","罗明珠"
"茅山学堂","1986","1300312","喜剧","恐怖","","5.6","中国战国时代,战祸连连,当时一名皇帝为求长生不死,命人制做宝丹,但他吃了后却死去,尸首肌肤生变,成了干尸,群医为免真相暴露,便做了一件金缕玉衣包裹尸体,放在烽火台上. 岂料是夜天象大变,以月亮为首,九星连珠,尸体吸收了月光精华,变成中国第一具僵尸. 被强尸抓伤的人,亦全变了僵尸.就在这时大地震发生,所有僵尸都埋在泥土里,日久全部腐化,但第一具僵尸却因有金缕玉衣护体而正等候出土.\n民国初年,新官亚历山大上任,遇茅山学堂的光.亚搬进鬼屋,鬼将军出现,但被亚身上的三把火吓退.无意间亚发现了金缕玉衣,还把它搬回家中.光等到亚家抓僵尸,被亚所擒,时僵尸出现,被光等用黑狗血吓退.鬼将军再出现,捉去苏珊,终被光等赶走:僵尸再现,与光等恶斗.","黄鹰","","","曹查理","邓浩光","石堅","龍天生"
"恋爱季节","1986","1358425","剧情","爱情","","7.2","舞台助理阿星（黄耀明 饰）打算帮助好友演出，不料登台前突发意外，阿星只好在后台找到临时帮忙的Icy（李丽珍 饰）合作救场，二人配合默契，但此后却失去了联系。多日以后，阿星在Icy工作的唱片行终于找到了这个令他惦念的姑娘，二人对彼此的好感日渐增长，但阿星习惯了随性的生活，虽然要有去美国的想法，但没有执行计划的信念，Icy虽然中意阿星，但后者的飘忽令她颇为不满。Icy平日与前任男友以及一组三兄弟合组乐队，怀揣音乐梦想的Icy等人一直在寻找机会，终于，Icy用小计策成功向唱片公司经理推销了自己的音乐，得到了发唱片的机会，与此同时，阿星也开始为了能去美国演出刻苦练舞，可Icy渐渐对阿星失去了耐心……©豆瓣","潘源良","","","黄耀明","李丽珍","林保怡","刘以达"
"原振侠与卫斯理","1986","1294279","动作","恐怖","","6.3","原振侠（钱小豪 饰）受警方所托，紧急介入一起人质绑架案件，女记者彩虹（张曼玉 饰）为得到第一手资料不惜打乱警方布置，幸而原振侠力挽狂澜，拯救行动圆满达成，但彩虹自此纠缠原振侠使其不胜厌烦。原振侠摆脱彩虹后在自己家中遇见一名泰国男子黑龙（狄威 饰），后者要求原振侠返回泰北，以解除他身上的血降。当夜原振侠身上血降爆发，他只得求助亦师亦友的卫斯理（周润发 饰）。原来一年前原振侠在泰国结识女子芭珠（崔秀丽 饰），芭珠所在蛊族的大巫师（徐锦江 饰）以芭珠作为祭神之礼，原振侠出面救出芭珠，两人终未能逃脱巫师魔掌，双双被下了降头，一年后降头发作，原振侠请求卫斯理和白素（胡慧中 饰）同赴泰国，芭珠男友黑龙亦出现相助原振侠解除降头之危……©豆瓣","蓝乃才","","","钱小豪","周润发","张曼玉","狄威"
"红外线","1986","4005639","","","","0","方怡珍是一个离婚的妇人，为了生活在夜总会唱歌。而女儿长大后希望能在娱乐圈工作，因此她很用心教导女儿演戏心得及表情。在偶然的机会下方怡珍认识了一个年轻导演，女儿被电影公司老板赏识而成为一部新片的主角。方怡珍不顾女儿的反对与导演发展一段忘年恋，后来，电影公司老板对方怡珍的女儿提出不道德的要求，方的女儿拒绝后老板便把她的女主角位置取消了。方怡珍知道后向老板求情，对方要方用肉体交换。方的女儿及导演知道...","鲁俊谷","","","方怡珍","乐天姿","邓仲坤",""
"连环炮","1985","4283240","动作","","","0","讲述来自荷兰的阿飞是个职业杀手，他来港是有两个目的。第一，他接到一个格杀令，目标人物是日本山口组演员鹿村一郎。第二，他要跟青梅竹马现职高级警官的良伟重聚。他自小受父母的薰陶，对日本人极之痛恨，他毫不动容地便解决了鹿村一郎。之后，他便马上去警署跟挚友会面。当然，良伟是不知   道他背后的身份。阿飞在香港遇上了两个在九反之地阿姆斯特丹认识的江湖兄弟惠敏及丁哥。惠敏是个毒品大拆家，控制多个毒品巢穴。丁哥是大毒贩周老板的得力助手。周利用丁哥抢走惠敏不少生意，使两人水火不容。","江扬","","","高飞","Wai-Man Chan","Yasuyoshi Shikamura","Martin Ting"
"师姐撞邪","1986","1305079","动作","惊悚","恐怖","5.4","四名新来报到的女警因为在一次执行任务的时候枪杀了一名半人半鬼刀枪不入的怪人,而惨遭暴毙而死的恶鬼上身,由此引发互相残杀，众人死死伤伤不计其数,最后触怒八仙神威，八仙齐出动，最后才把复仇恶鬼完全收伏...........","鲁俊谷","","","王文君","","",""
"美国心","1986","1301041","剧情","爱情","","7.3","本片取材朴实，以一对香港普通青年夫妇的感情和生活为基调，描述他们为无奈的生活而感觉迷茫以及无所适从的选择。阿娟在一家房屋中介公司任职，有固定收入；其夫阿陈则无固定职业，但其母亲在美国经营有自己的餐馆，他一直在犹豫是在香港找一份固定工作还是投奔母亲？阿娟则不愿移民，并自作主张打了胎。经历阿陈被冤入狱及夫妻关系险些破裂等种种坎坷后，二人一同踏上了赴美国之路。饰演阿陈和阿娟的陈鸿年、利玉娟本身就是一对夫妻，影片在拍摄中把生活实录和剧情编排做了有机的结合，自然地反映了当代青年的生活，挖掘到他们隐藏在内心深处的那种孤寂和不安。影片获意大利都灵国际影展特别奖以及第六届香港电影金像奖最佳导演、最佳新人、最佳剪接奖。","方育平","","","利玉娟","林影华","方育平","郑智雄"
"义盖云天","1986","1297141","喜剧","爱情","","6.8","港生（王祖贤 饰）从大陆偷渡至香港，一路颠簸还被蛇头欺辱，搏斗过程中将蛇头打伤才逃脱出来，但外面的世界同样令她感到陌生惶恐。她起初预备投靠自己的姨妈，却遭到姨妈拒绝且冷言讽刺港生，而姨父则垂涎其美色，港生只得离开姨妈家再次流落街头。督查何定邦（周润发 饰）和祥仁（吕方 饰）追捕白粉雄，白粉雄驾车冲出街道撞倒了路边的港生。港生在医院苏醒以后害怕身份败露被送回大陆，灵机一动谎称自己脑部受伤得了失忆症，还“认准”何定邦就是其丈夫伟雄。心性善良的定邦只得将港生接回家中暂住，二人关系日渐改变，但港生“偷渡客”的身份却像两人关系中的定时炸弹时时刻刻存在着……©豆瓣","罗文","","","周润发","王祖贤","吕方","潘丽贤"
"夜之女","1986","10604875","情色","","","0","Connie当舞小姐养活妹琪琪及女儿,却遭前夫华标不断苛索金钱及殴打. Connie与杨帮办相爱,为离开华不择手段筹钱,引致舞客毒打.琪琪知姊苦衷,遂投身舞界成红小姐,替雪筹得巨款给华.不幸琪染上毒瘾,被逼为华带毒,一次因逃避警方被汽车撞死. Connie痛失爱妹,誓找华标算帐......","杨权","","","顏麗如","陈蓓琪","曹查理","邵音音"
"9to3靓女登场","1986","26757573","剧情","","","0","","钟国仁","","","李清霞","刘鈶铭","刘雪妗","钟少棠"
"海上花","1986","1301159","剧情","爱情","同性","7.2","由澳門的一宗命案開始，名妓張美玲(張艾嘉)被發現在酒店房中刺殺了前度男友中村(鶴見辰吾)。在審判的過程中，發現了中村與美玲十年前的一段不可告人的往事，更發現美玲與夜總會經理白蘭(姚煒)之間曖昧的關係，而白蘭中村亦為了美玲而造成終身遺憾的錯誤。 \r\n\r\n《海上花》是楊凡導演的影片中戲劇原素最豐富的一部，其中有刻骨銘心的異性戀，有曖昧纏綿的女同性戀，有販毒與吸毒者的矛盾，有妓女與鴇母之間的衝突。\r\n\r\n女主角張艾嘉在本片中的表現被譽為當年最優雅的演出，日籍男主角鶴見辰吾以極其浪漫的姿態風靡不少女性觀眾，而姚煒則成為中國電影史上女同性戀的經典人物。 \r\n\r\n主題曲：《海上花》則囊括幾乎當年所有港臺音樂大獎，並成為詞曲羅大佑、主唱甄妮音樂事業上的新里程。","杨凡","","","张艾嘉","姚炜","鹤见辰吾","秦沛"
"警贼兄弟","1986","1307455","动作","犯罪","","6.8","向东、向西两兄弟经历战乱，先后从越南来到香港。东成为警探，屡破奇案；西却精于作奸犯科。一宗上流社会兄弟阴谋吞并家传之宝的案件，让这对警贼兄弟重逢，并成对立之局。","冯意清","","","张国强","温碧霞","何启南","方刚"
"你情我愿","1986","1305751","喜剧","剧情","悬疑","6.1","陆剑明导演的这部浪漫爱情喜剧，加入侦探斗智的元素，透过男女之间的你追我逐表现幽默趣味。郑裕玲饰演自美国回港的富孀，想寻找旧情人周润发。但在此期间，她为了财、为继承权的问题希望生一个儿子，并为此愿出二百万重酬，导至律师彭健新见财起心，向郑展开追求。另一方面，开设私家侦探社的周正在调查彭与奸商曾江合谋骗取别人工厂的阴谋，乃说服郑从中帮忙怖下陷阱将工厂骗回。周润发与郑裕玲从电视剧《网中人》就已多次合作，两人的对手戏教人看得开心。","陆剑明","","","周润发","郑裕玲","彭健新","曾江"
"心动","1986","3215548","剧情","爱情","","6.6","凌祖儿（王祖贤 饰）个性温柔可人，善良而又开朗，是广告公司的高级文案。赵国俊（江显扬 饰）出国深造，学成归来，准备投奔自己的哥哥，巧合的是，赵国俊的哥哥正是凌祖儿的上司。就这样，凌祖儿和赵国俊相遇了，青春烂漫的一对男女彼此之间很快就产生了真挚的感情，两人顺利成章地走到了一起。\n然而，凌祖儿有着一段隐秘的过去，十八岁那年，叛逆的她执意嫁给了一位医生（石修 饰），还替他生了一个女儿，然而，凌祖儿遇人不淑，医生不仅花心，还极不负责任，两人的婚姻以破裂告终。就在凌祖儿和赵国俊浓情蜜意之时，久违的医生竟然回到了凌祖儿的身边，对她展开了热烈的攻势。©豆瓣","陈方","","","江显扬","王祖贤","吴夏萍","石修"
"青春怒潮","1986","1299334","","","","7","青春对很多人来讲有青涩，懵懂，当然也有更多的无奈。在香港教育制度下，一群青年男女关于青春有很多自己的看法。他们可以在自己的青春里不断成长吗？","蔡继光","","","黄耀辉","陈雅伦","黄浩义","何启南"
"兄弟","1986","1297361","动作","剧情","","6.4","剧情讲述觉雷和李强原本皆为交情甚好的警察，李因遭上司无端责怪而辞职。一伙匪徒蒙面打劫金铺，雷竟然发现其中有李强。雷为保护强而提供假证词，雷大学毕业后任高级督察的弟弟文有所怀疑。强等再次打劫时，雷暗中跟踪，文也在后监视。众匪怀疑强串通雷出卖兄弟，于是对他追杀；警方则怀疑雷和匪徒暗合……","冼杞然","","","李修贤","万梓良","林伟","成奎安"
"开心鬼精灵","1986","1306965","喜剧","恐怖","","6.3","小豪之妻与她的表哥有染，更想谋夺他的家产，便扮鬼想吓死小豪，但事败便设计诱他到郊外，终把小豪杀了。事情恰巧给Venus四姊妹看到，小豪的鬼魂意外地藉着Venus一口真气使他能活动于阳间。小豪的鬼魂跟随Venus返家后，把她家中大小事情弄得嘻哈大笑，Venus得知小豪的惨况后便决心替他报仇，表哥知小豪阴魂不散，便请来留班法师与小豪及Venus一决高低","刘豪伟","汪圆圆","","钱小豪","简慧真","徐淑媛","刘志荣"
"执法先锋","1986","1294696","动作","","","6.8","一腔热血、正义感十足的夏令正（元彪 饰）曾经目睹恩师光天化日之下被人残忍杀害的血腥一幕，而他不为所惧，愈加坚定了主持正义、惩恶扬善的信念。某天，身为检察官的夏令正指控两个臭名昭著的恶徒走私贩毒、谋财害命。谁知就在庭审的关键时刻，他好不容易说服的污点证人梁二胜一家八口被人残忍杀害。嫌疑人靠如此丧尽天良的手段逃脱一劫，致令夏令正大为恼火。在此之后，他铤而走险，跨越了检察官的底线，趁夜入室将嫌疑人之一的老卫（张冲 饰）以法外手段杀死。当他将下一个目标锁定在老周（田俊 饰）身上时，却发现对方已被人先行杀害。\n警界黑手渐渐浮出水面，而孤狼一匹的夏令正沿着正义之路急速狂奔……©豆瓣","元奎","","","元彪","罗芙洛","黄锦燊","午马"
"流氓英雄","1986","1298212","剧情","动作","","6.1","大哥全被副手青面獸偷去印製偽鈔的電版, 在追捕得青面獸後, 大哥全嚴刑迫供下, 得知電版藏於中山圖書館內的一本拉丁字典. 舒松因借此書, 成為大哥全追綜的對象, 大哥全派壞腦去搶奪, 卻被圖書館管理人員所阻, 空手而回. 大哥全再派飛天老鼠去舒家盜回, 天因蕭紅的拔刀相助, 飛天老鼠也一樣事敗而回. 舒松之父舒清意外地發現拉丁字典之秘密, 便與蕭紅聯手索取大哥全二千萬贖金, 究竟他們能否安全脫險呢?","王龙威","","","吴启华","吕少玲","陈惠敏","李丽丽"
"凶咒","1986","1306736","恐怖","","","0","本片讲述一个中国抗日时期，一个中国记者前去泰国采访线索，遇到一位泰国女孩并与其发生冲动。后该记者回港，抛弃了女孩，女孩由于气愤情人变心负情，于是自杀而死。其父为报女仇，于降头施予记者，让他尸骨无存......","杜文波","","","白彪","颜丽如","关海山","冯洁玲"
"英雄正传","1986","1305458","动作","犯罪","剧情","6.4","因为一场意外，龙五（狄龙 饰）踏上了逃亡的旅途。一晃眼多年过去，风头已经过去，龙五再度回到了香港，发现自己的好友阿黄（黄百鸣 饰）如今已经成为了一名牧师。阿梅（林青霞 饰）曾经是龙五的女友，如今已经嫁为人妇，然而，她的丈夫不是别人，竟然是黑社会的大佬。\n龙五劝说阿梅弃暗投明，离开丈夫。但阿梅却难逃魔爪，最终被丈夫折磨致死。愤怒和绝望之中，龙五大开杀戒，向敌人实战了最残酷的复仇。虽然动机是正义的，但龙五的一举一动还是触犯了法律，最终他被警方捉拿归案，并且判处了死刑。在行刑前，龙五做出了一个大胆的决定，这个决定让他成为了真正的英雄。©豆瓣","黄志强","","","狄龙","林青霞","黄百鸣",""
"神探朱古力","1986","1307487","喜剧","犯罪","","6.7","朱古力（许冠文 饰）虽然自认为能力出众，但在警队多年，也只是混到帮办，带着个贪生怕死的助手蛋挞（许冠英 饰）在警局一直都无所事事。这天，朱古力的上司的女儿娇娇（梅艳芳 饰）新兵报到，被安排在了朱古力手下。娇娇和朱古力互相看不顺眼，上司痛惜女儿，由此亦专门分派一些简单的案件给朱古力。朱古力由此对娇娇更是厌恶。\n朱古力又接到了一起寻人案件，这种稀松平常的他根本不放在眼内。但是，随着调查，案情却突然峰回路转，变得谜团重重。朱古力带着娇娇这位千金小姐和蛋挞能否冲破谜团？©豆瓣","陈欣健","","","许冠文","许冠英","梅艳芳","胡慧中"
"龙在江湖","1986","1296518","动作","","","5.9","本片是李小龙之子李国豪回港发展的处女作。可惜剧本写得俗套，而他本人的演技也略显幼嫩，因此并未能一炮而红。数年后他转往好莱坞拍片，却又在即将走红之际意外身亡，令人感到唏嘘。本片由于仁泰导演，描写胸无城府的国豪以为自己帮忙好友郭宝（王敏德饰）而误杀警察，入狱六年。其实这是郭宝故意布下的陷阱加害国豪，并趁机强奸其女友。国豪知悉真相后想逃狱报仇，未成。六年后，郭宝接手其父的黑道事业，更加无恶不作，已经成熟的国豪决定勇闯虎穴讨回公道。","于仁泰","","","李国豪","王敏德","陈惠敏","谷峰"
